mark,model,description,fuel,km,year,gearbox,isofix,led,cruise_control,bluetooth,auto_clim,rear_cam,rear_rad,price
LAND-ROVER,Range Rover Evoque,1.5 P300e 309ch R-Dynamic SE AWD BVA Mark III,Hybride R /,10 000 km,2023 /,Automatique,0,0,1,1,1,1,1,13 299 €
PEUGEOT,2008,1.2 PureTech 110ch Allure S&S,Essence /,96 383 km,2016 /,Manuelle,1,1,1,0,1,0,1,13 299 €
MINI,Mini,Cooper 136ch Edition Greenwich BVA7,Essence /,51 295 km,2020 /,Automatique,0,1,1,1,1,0,1,13 299 €
RENAULT,Arkana,1.6 E-Tech 145ch Intens -21B,Hybride /,25 883 km,2022 /,Automatique,0,1,1,1,1,1,1,26 499 €
RENAULT,Twingo,1.0 SCe 65ch Zen - 21,Essence /,30 032 km,2021 /,Manuelle,1,0,0,1,1,0,0,26 499 €
FORD,Kuga,2.5 Duratec 225ch PHEV ST-Line X BVA,Hybride R /,64 074 km,2021 /,Automatique,0,1,1,1,1,1,1,26 499 €
DS,Ds 7 Crossback,E-TENSE 4x4 300ch Rivoli,Hybride R /,15 047 km,2022 /,Automatique,1,0,0,0,1,1,0,26 499 €
CITROEN,C5 Aircross,Hybrid 225ch Shine e-EAT8,Hybride R /,10 km,2022 /,Automatique,1,0,1,1,1,0,1,26 499 €
CITROEN,C3,1.2 PureTech 110ch S&S Shine EAT6,Essence /,24 073 km,2021 /,Automatique,0,0,1,1,1,0,1,26 499 €
PEUGEOT,2008,1.2 PureTech 130ch S&S GT EAT8,Essence /,6 500 km,2023 /,Automatique,1,1,1,1,1,1,1,26 499 €
CITROEN,C4 Picasso,PureTech 130ch Feel S&S EAT6,Essence /,31 803 km,2016 /,Automatique,1,0,1,1,1,0,1,26 499 €
MERCEDES,Glc,200 d 163ch AMG Line 9G-Tronic,Diesel /,57 245 km,2021 /,Automatique,0,0,1,1,1,1,1,26 499 €
NISSAN,Qashqai,1.3 Mild Hybrid 158ch Tekna Xtronic,Essence M /,44 411 km,2022 /,Automatique,0,0,1,1,1,1,1,26 499 €
PEUGEOT,2008,1.2 PureTech Active,Essence /,105 255 km,2014 /,Manuelle,1,1,1,1,0,0,0,26 499 €
NISSAN,Qashqai,1.3 Mild Hybrid 140ch N-Connecta,Essence M /,36 094 km,2022 /,Manuelle,0,1,1,1,1,1,1,26 499 €
PEUGEOT,208,1.2 PureTech 100ch S&S GT Line,Essence /,19 017 km,2020 /,Manuelle,0,0,1,1,1,1,1,26 499 €
PEUGEOT,208,1.5 BlueHDi 100ch S&S Roadtrip,Diesel /,11 913 km,2023 /,Manuelle,0,0,1,1,1,1,1,26 499 €
PEUGEOT,408,PHEV 225ch Allure Pack e-EAT8,Hybride /,12 000 km,2023 /,Automatique,0,1,1,1,1,1,1,26 499 €
RENAULT,Captur,1.0 TCe 100ch Business - 20,Essence /,39 529 km,2020 /,Manuelle,1,1,1,1,0,1,1,26 499 €
FIAT,500c,1.2 8v 69ch Collezione,Essence /,86 498 km,2018 /,Manuelle,1,0,1,1,0,0,1,26 499 €
RENAULT,Captur,1.0 TCe 100ch Evolution GPL,Gpl /,12 601 km,2023 /,Manuelle,1,1,1,1,0,0,1,26 499 €
OPEL,Grandland,1.6 Turbo 300ch Hybride Ultimate 4x4,Hybride R /,2 897 km,2023 /,Automatique,0,1,1,1,1,1,1,26 499 €
PEUGEOT,508,BlueHDi 130ch S&S GT EAT8,Diesel /,1 132 km,2023 /,Automatique,1,1,1,0,1,1,1,26 499 €
PEUGEOT,208,e-208 136ch GT,Electrique /,31 250 km,2022 /,Automatique,0,0,1,1,1,1,1,26 499 €
BMW,X4,M40d 326ch,Diesel /,108 900 km,2020 /,Automatique,0,1,1,1,1,0,1,26 499 €
TOYOTA,Rav4,2.5 Hybride 222ch GR Sport AWD-i MY23,Hybride /,9 000 km,2023 /,Automatique,0,0,1,1,1,1,1,26 499 €
DACIA,Duster,1.5 Blue dCi 115ch Prestige 4x2 - 20,Diesel /,77 012 km,2020 /,Manuelle,1,0,1,1,1,1,1,26 499 €
MERCEDES,Classe B,220 184ch Sensation 4Matic 7G-DCT,Essence /,52 931 km,2017 /,Automatique,1,1,1,1,1,1,0,26 499 €
CITROEN,C3 Aircross,BlueHDi 100ch S&S C-Series E6.d 121g,Diesel /,90 837 km,2021 /,Manuelle,1,0,1,1,1,0,1,26 499 €
PEUGEOT,308,1.2 PureTech 130ch S&S Allure EAT6,Essence /,70 539 km,2018 /,Automatique,1,0,1,1,1,1,1,26 499 €
PEUGEOT,208,1.2 PureTech 100ch S&S Allure Pack,Essence /,50 km,2023 /,Manuelle,0,0,1,1,1,1,1,26 499 €
PEUGEOT,208,1.2 PureTech 100ch S&S Allure Pack,Essence /,18 319 km,2023 /,Manuelle,0,0,1,1,1,1,1,26 499 €
PEUGEOT,308,1.2 PureTech 110ch E6.c S&S Style 5cv,Essence /,91 250 km,2019 /,Manuelle,1,0,1,1,1,0,1,26 499 €
RENAULT,Twingo,1.0 SCe 65ch Life - 20,Essence /,23 663 km,2020 /,Manuelle,1,0,0,0,0,0,0,9 780 €
RENAULT,Austral,1.2 E-Tech full hybrid 200ch Techno esprit Alpine - 23,Hybride /,9 000 km,2023 /,Automatique,0,1,1,1,1,1,1,9 780 €
PEUGEOT,5008,1.5 BlueHDi 130ch S&S GT EAT8,Diesel /,82 522 km,2021 /,Automatique,0,1,1,1,1,1,1,9 780 €
KIA,Rio,1.2 MPi 84ch ISG Active Euro6d-T,Essence /,96 939 km,2019 /,Manuelle,1,0,1,1,0,0,0,9 780 €
ALFA ROMEO,Stelvio,2.2 Diesel 160ch Business AT8 MY19,Diesel /,80 714 km,2019 /,Automatique,1,0,1,1,1,1,1,9 780 €
AUDI,A6,45 TDI 231ch quattro tiptronic 138g,Diesel /,98 539 km,2018 /,Automatique,1,1,1,1,1,0,1,9 780 €
TOYOTA,C-Hr,122h Collection 2WD E-CVT,Hybride /,26 752 km,2018 /,Automatique,0,1,1,1,1,1,0,9 780 €
DACIA,Lodgy,1.5 Blue dCi 115ch Stepway 5 places,Diesel /,70 670 km,2019 /,Manuelle,1,0,1,1,0,0,1,9 780 €
NISSAN,Juke,1.6 Hybrid 143ch N-Connecta,Hybride /,10 474 km,2023 /,Automatique,1,1,1,1,1,1,1,9 780 €
RENAULT,Megane,E-Tech Electric EV60 220ch Techno optimum charge,Electrique /,24 679 km,2022 /,Automatique,0,1,1,1,1,1,1,9 780 €
PEUGEOT,308,1.5 BlueHDi 130ch S&S Allure EAT8,Diesel /,19 500 km,2023 /,Automatique,1,1,1,0,1,1,1,9 780 €
RENAULT,Kangoo Van,L1 1.5 Blue dCi 115ch Extra - 22,Diesel /,47 882 km,2022 /,Manuelle,0,0,1,1,0,1,1,9 780 €
RENAULT,Captur,1.3 TCe mild hybrid 140ch Techno,Essence M /,12 426 km,2022 /,Manuelle,0,1,1,1,1,1,1,9 780 €
PEUGEOT,3008,1.2 PureTech 130ch Crossway S&S EAT6,Essence /,101 303 km,2017 /,Automatique,0,0,1,1,1,0,1,9 780 €
PEUGEOT,3008,HYBRID 225ch Allure Pack e-EAT8,Hybride /,5 500 km,2023 /,Automatique,0,1,1,1,1,1,1,9 780 €
RENAULT,Koleos,2.0 dCi 175ch energy Initiale Paris 4x4 X-Tronic,Diesel /,82 890 km,2018 /,Automatique,0,0,1,1,1,1,1,9 780 €
CITROEN,C1,VTi 72 Millenium 5p,Essence /,47 208 km,2019 /,Manuelle,1,0,0,1,0,1,0,9 780 €
PEUGEOT,208,1.2 Hybrid 136ch GT e-DCS6,Essence M /,5 000 km,2024 /,Automatique,0,0,1,1,1,1,1,9 780 €
PEUGEOT,2008,1.2 PureTech 100ch S&S Active Business,Essence /,38 189 km,2021 /,Manuelle,1,1,1,1,0,0,1,9 780 €
RENAULT,Clio,1.0 TCe 100ch Evolution GPL,Gpl /,4 229 km,2023 /,Manuelle,1,1,1,1,0,0,1,9 780 €
RENAULT,Clio,1.0 TCe 90ch Techno,Essence /,1 695 km,2023 /,Manuelle,0,1,1,1,1,1,1,9 780 €
FORD,Transit 2t,PE 390 L2H2 198 kW (269 ch) Batterie 75/68 kWh Trend Business BVA1 BEV Propulsion,Electrique /,500 km,2023 /,Automatique,0,0,1,1,1,0,1,9 780 €
TOYOTA,C-Hr,1.8 Hybride 122ch Dynamic Ultimate E-CVT,Hybride /,9 900 km,2023 /,Automatique,1,1,1,1,1,1,1,9 780 €
DACIA,Lodgy,1.5 Blue dCi 115ch Stepway 7 places,Diesel /,104 230 km,2018 /,Manuelle,1,0,1,1,0,0,1,9 780 €
CITROEN,C3 Aircross,PureTech 110ch S&S Shine,Essence /,73 973 km,2018 /,Manuelle,1,0,1,1,1,0,1,9 780 €
MERCEDES,Glc Coupe,300 de 194+122ch AMG Line 4Matic 9G-Tronic,Hybride R /,4 000 km,2024 /,Automatique,0,0,1,1,1,1,1,9 780 €
CITROEN,C5 Aircross,PureTech 130ch S&S C-Series,Essence /,9 900 km,2023 /,Manuelle,0,1,1,1,1,1,1,9 780 €
DACIA,Duster,1.5 Blue dCi 115ch Prestige 4x2 - 20,Diesel /,59 063 km,2020 /,Manuelle,1,0,1,1,1,1,1,9 780 €
TOYOTA,C-Hr,1.8 140ch Collection,Hybride /,7 km,2024 /,Automatique,0,0,1,1,1,1,1,9 780 €
LAND-ROVER,Range Rover,3.0 P510e 510ch PHEV Autobiography SWB,Hybride R /,1 485 km,2023 /,Automatique,0,0,1,1,1,1,1,9 780 €
VOLKSWAGEN,Golf,1.4 eHybrid OPF 204ch Style DSG6,Hybride R /,7 000 km,2023 /,Automatique,1,1,1,1,1,0,1,38 990 €
RENAULT,Zoe,Iconic R135 - Achat Integral - MY22,Electrique /,9 437 km,2023 /,Automatique,1,1,1,1,1,1,0,38 990 €
NISSAN,Leaf,150ch 40kWh Acenta 21.5,Electrique /,23 565 km,2021 /,Automatique,1,0,1,1,1,1,0,38 990 €
MINI,Mini,One 102ch Edition Greenwich,Essence /,59 867 km,2021 /,Manuelle,0,0,1,1,1,1,1,38 990 €
NISSAN,Micra,1.0 IG-T 100ch Tekna Xtronic 2018,Essence /,41 292 km,2019 /,Automatique,1,0,1,1,1,1,1,38 990 €
MASERATI,Ghibli,2.0 L4 330ch GranSport,Essence M /,8 000 km,2021 /,Automatique,0,1,1,1,1,1,1,38 990 €
PEUGEOT,3008,2.0 BlueHDi 180ch GT S&S EAT6,Diesel /,92 047 km,2018 /,Automatique,0,1,1,1,1,0,1,38 990 €
PEUGEOT,3008,1.2 PureTech 130ch S&S GT Line,Essence /,46 518 km,2020 /,Manuelle,0,1,1,1,1,0,1,38 990 €
PEUGEOT,Rifter,BlueHDi 130ch S&S Standard GT Line,Diesel /,92 381 km,2019 /,Manuelle,0,0,0,0,0,0,0,38 990 €
PEUGEOT,208,1.2 PureTech 110ch E6.c Tech Edition S&S EAT6 5p,Essence /,76 232 km,2019 /,Automatique,1,0,1,0,1,1,1,38 990 €
VOLKSWAGEN,T-Cross,1.0 TSI 95ch Lounge,Essence /,52 146 km,2019 /,Manuelle,1,0,1,1,0,0,0,38 990 €
PEUGEOT,208,1.2 PureTech 100ch S&S Allure,Essence /,12 158 km,2023 /,Manuelle,1,1,1,1,1,0,1,38 990 €
PEUGEOT,Partner,Standard 650kg BlueHDi 130ch S&S Premium EAT8,Diesel /,40 141 km,2019 /,Automatique,0,0,1,1,0,0,1,38 990 €
TOYOTA,C-Hr,122h Graphic 2WD E-CVT,Hybride /,79 067 km,2018 /,Automatique,0,0,1,1,1,1,0,38 990 €
KIA,Ev6,229ch GT-Line 2WD,Electrique /,9 900 km,2024 /,Automatique,0,0,1,1,1,1,1,38 990 €
PEUGEOT,2008,1.2 PureTech 100ch S&S Active Pack,Essence /,8 000 km,2022 /,Manuelle,1,1,1,1,0,0,1,38 990 €
PEUGEOT,2008,1.2 PureTech 130ch S&S GT EAT8,Essence /,18 708 km,2021 /,Automatique,0,1,1,1,1,1,1,38 990 €
PEUGEOT,3008,1.5 BlueHDi 130ch S&S Active Business EAT8,Diesel /,60 000 km,2021 /,Automatique,0,1,1,1,1,1,1,38 990 €
CITROEN,C5 X,Hybrid 225ch Feel Business ëEAT8,Hybride /,8 332 km,2022 /,Automatique,1,1,1,1,1,0,1,38 990 €
RENAULT,Clio,1.5 Blue dCi 100ch Evolution,Diesel /,30 000 km,2023 /,Manuelle,1,1,1,1,0,0,1,38 990 €
PEUGEOT,208,1.2 PureTech 82ch E6.c Signature 5p,Essence /,32 515 km,2018 /,Manuelle,1,0,1,0,0,0,1,38 990 €
VOLKSWAGEN,Passat Sw,1.5 eTSI 150ch Elegance DSG7,Essence M /,3 250 km,2024 /,Automatique,0,0,1,1,1,1,1,38 990 €
RENAULT,Megane,1.5 Blue dCi 115ch Techno EDC -23,Diesel /,13 417 km,2023 /,Automatique,0,1,1,1,1,1,1,38 990 €
PEUGEOT,3008,1.6 BlueHDi 120ch Crossway S&S EAT6,Diesel /,91 933 km,2017 /,Automatique,1,0,1,1,1,0,1,38 990 €
VOLKSWAGEN,Golf,1.5 TSI EVO 130ch Connect DSG7 Euro6d-T 5p,Essence /,85 846 km,2019 /,Automatique,1,0,1,1,1,1,1,38 990 €
RENAULT,Captur,1.0 TCe 90ch Business -21,Essence /,63 673 km,2021 /,Manuelle,1,1,1,1,0,1,1,38 990 €
PEUGEOT,208,e-208 136ch Allure Business,Electrique /,29 281 km,2021 /,Automatique,0,0,1,1,1,1,1,38 990 €
CITROEN,C5 Aircross,PureTech 130ch S&S Feel,Essence /,83 961 km,2019 /,Manuelle,1,0,1,1,1,0,1,38 990 €
PEUGEOT,208,e-208 136ch GT Pack,Electrique /,33 310 km,2021 /,Automatique,0,0,1,1,1,1,1,38 990 €
PEUGEOT,208,1.2 PureTech 100ch S&S Active,Essence /,36 350 km,2020 /,Manuelle,1,0,1,1,0,0,0,38 990 €
RENAULT,Captur,1.6 E-Tech hybride 145ch Techno,Hybride /,9 000 km,2024 /,Automatique,0,1,1,1,1,1,1,30 490 €
RENAULT,Arkana,1.3 TCe 140ch FAP Business EDC,Essence M /,32 500 km,2022 /,Automatique,0,1,1,1,1,1,1,30 490 €
CITROEN,C3,1.5 BlueHDi 100ch S&S Feel E6.d,Diesel /,43 500 km,2022 /,Manuelle,0,0,1,1,0,0,0,30 490 €
DACIA,Duster,1.5 Blue dCi 115ch Prestige 4x2,Diesel /,71 699 km,2019 /,Manuelle,1,0,1,1,1,1,1,30 490 €
TOYOTA,C-Hr,122h Dynamic 2WD E-CVT MY20,Hybride /,58 763 km,2021 /,Automatique,1,0,1,1,1,1,0,30 490 €
KIA,Ev6,Active 229ch 2WD,Electrique /,21 422 km,2021 /,Automatique,0,1,1,1,1,1,1,30 490 €
PEUGEOT,3008,1.2 PureTech 130ch Allure S&S,Essence /,46 637 km,2016 /,Manuelle,1,0,1,1,1,0,1,30 490 €
MINI,Mini,Cooper 136ch John Cooper Works,Essence /,71 075 km,2018 /,Manuelle,1,1,1,0,0,0,0,30 490 €
MERCEDES,Glc,400 e 381ch AMG Line 4Matic 9G-Tronic,Hybride R /,50 km,2023 /,Automatique,0,1,1,1,1,1,1,30 490 €
PEUGEOT,208,1.2 PureTech 100ch S&S GT,Essence /,9 953 km,2022 /,Manuelle,0,0,1,1,1,1,1,30 490 €
NISSAN,Leaf,150ch 40kWh Acenta 21.5,Electrique /,91 718 km,2021 /,Automatique,1,0,1,1,1,1,0,30 490 €
DACIA,Duster,1.5 Blue dCi 115ch Prestige 4x2,Diesel /,75 859 km,2020 /,Manuelle,1,0,1,1,1,1,1,30 490 €
PEUGEOT,5008,1.5 BlueHDi 130ch S&S GT EAT8,Diesel /,10 500 km,2023 /,Automatique,0,1,1,1,1,1,1,30 490 €
TOYOTA,Aygo X,1.0 VVT-i 72ch Collection S-CVT,Essence /,9 004 km,2022 /,Automatique,1,0,1,1,1,1,0,30 490 €
FORD,Kuga,2.5 Duratec 225ch PHEV ST-Line X BVA,Hybride R /,1 250 km,2024 /,Automatique,0,1,1,1,1,1,1,30 490 €
TOYOTA,Corolla Touring Sports,122h Collection MY21,Hybride /,83 360 km,2021 /,Automatique,0,0,1,1,1,1,1,30 490 €
PEUGEOT,208,1.2 PureTech 75ch S&S Active Business,Essence /,28 671 km,2021 /,Manuelle,1,0,1,1,0,0,1,30 490 €
PEUGEOT,2008,1.2 PureTech 100ch S&S Style,Essence /,17 450 km,2021 /,Manuelle,1,1,1,1,1,0,1,30 490 €
MERCEDES,Classe A,200 d 150ch AMG Line 8G-DCT,Diesel /,3 129 km,2023 /,Automatique,0,1,1,1,1,1,1,30 490 €
RENAULT,Zoe,Life charge normale R90 MY19,Electrique /,75 607 km,2018 /,Automatique,1,0,1,1,0,0,0,30 490 €
VOLVO,Ex30,Single Extended Range 272ch Ultra,Electrique /,8 000 km,2024 /,Automatique,0,1,1,1,1,1,1,30 490 €
CITROEN,C3,1.2 PureTech 83ch S&S Feel Business,Essence /,52 820 km,2021 /,Manuelle,0,0,1,1,1,0,1,30 490 €
CITROEN,C3,1.2 PureTech 83ch S&S Shine,Essence /,31 700 km,2022 /,Manuelle,0,0,1,1,1,0,1,30 490 €
DACIA,Duster,1.5 Blue dCi 115ch Prestige 4x2 E6U,Diesel /,23 137 km,2021 /,Manuelle,1,0,1,1,1,1,1,30 490 €
DS,Ds 3 Crossback,BlueHDi 100ch Performance Line +,Diesel /,58 661 km,2019 /,Manuelle,1,0,1,1,1,0,1,30 490 €
PEUGEOT,308,e-308 156ch First Edition,Electrique /,2 000 km,2023 /,Automatique,1,1,1,0,1,1,1,30 490 €
PEUGEOT,308 Sw,1.5 BlueHDi 130ch S&S Style,Diesel /,94 995 km,2020 /,Manuelle,1,0,1,1,1,0,1,30 490 €
RENAULT,Captur,1.3 TCe 130ch FAP Intens,Essence /,87 569 km,2019 /,Manuelle,1,1,1,1,1,0,1,30 490 €
DACIA,Sandero,0.9 TCe 90ch Stepway,Essence /,50 240 km,2019 /,Manuelle,1,0,1,1,0,0,1,30 490 €
PEUGEOT,2008,1.2 PureTech 100ch S&S Style,Essence /,25 550 km,2021 /,Manuelle,1,1,1,1,1,0,1,30 490 €
PEUGEOT,2008,1.2 PureTech 100ch S&S Style,Essence /,25 550 km,2021 /,Manuelle,1,1,1,1,1,0,1,17 999 €
FORD,Ecosport,1.0 EcoBoost 125ch ST-Line Euro6.2,Essence /,61 600 km,2019 /,Manuelle,1,0,1,1,1,0,1,17 999 €
CITROEN,C4 Picasso,BlueHDi 150ch Exclusive S&S,Diesel /,113 638 km,2016 /,Manuelle,1,0,1,1,1,1,0,17 999 €
PEUGEOT,208,e-208 136ch Style,Electrique /,60 km,2023 /,Automatique,0,1,1,1,1,0,1,17 999 €
PEUGEOT,3008,1.2 PureTech 130ch Allure S&S,Essence /,63 336 km,2018 /,Manuelle,1,0,1,1,1,0,1,17 999 €
MERCEDES,Eqe,43 AMG 476ch 4Matic,Electrique /,8 513 km,2022 /,Automatique,0,0,1,1,1,1,1,17 999 €
MERCEDES,Glb,200d 150ch AMG Line 8G DCT,Diesel /,49 733 km,2023 /,Automatique,0,0,1,1,1,1,1,17 999 €
AUDI,Q2,35 TFSI 150ch Advanced S tronic 7,Essence /,14 965 km,2021 /,Automatique,1,1,1,1,1,1,1,17 999 €
PEUGEOT,208,1.2 PureTech 100ch S&S GT Line EAT8,Essence /,20 983 km,2019 /,Automatique,0,0,1,1,1,1,1,17 999 €
TOYOTA,Yaris,116h Dynamic 5p MY21,Hybride /,33 451 km,2021 /,Automatique,1,0,1,1,1,0,0,17 999 €
MERCEDES,Classe A,200 163ch AMG Line 7G-DCT,Essence /,52 417 km,2019 /,Automatique,0,1,1,1,1,1,1,17 999 €
PEUGEOT,208,1.2 PureTech 100ch S&S Active Pack 118g,Essence /,11 320 km,2022 /,Manuelle,1,0,1,1,0,0,1,17 999 €
RENAULT,Captur,1.3 TCe mild hybrid 160ch RS Line EDC,Essence M /,15 000 km,2023 /,Automatique,0,1,1,1,1,1,1,17 999 €
OPEL,Corsa,1.2 Turbo 100ch Edition BVA,Essence /,5 000 km,2022 /,Automatique,1,1,1,1,0,0,0,17 999 €
DS,Ds 3 Crossback,E-Tense So Chic 4cv,Electrique /,61 000 km,2020 /,Automatique,1,0,1,1,1,1,1,17 999 €
DS,Ds 7 Crossback,BlueHDi 180ch Performance Line + Automatique,Diesel /,71 278 km,2020 /,Automatique,1,0,0,0,1,1,0,17 999 €
DS,Ds 7 Crossback,E-TENSE 4x4 300ch Performance Line +,Hybride R /,146 355 km,2020 /,Automatique,1,0,0,0,1,1,0,17 999 €
NISSAN,Juke,1.0 DIG-T 117ch Tekna,Essence /,22 000 km,2021 /,Manuelle,1,1,1,1,1,1,1,17 999 €
RENAULT,Clio,1.0 TCe 100ch Intens GPL -21,Gpl /,44 070 km,2021 /,Manuelle,1,1,1,1,1,0,1,17 999 €
CITROEN,C3,1.5 BlueHDi 100ch S&S Shine E6.d,Diesel /,44 199 km,2022 /,Manuelle,0,0,1,1,1,0,1,17 999 €
CITROEN,C3,1.5 BlueHDi 100ch S&S Feel Business E6.d,Diesel /,47 000 km,2022 /,Manuelle,0,0,1,1,1,0,1,17 999 €
PEUGEOT,208,1.5 BlueHDi 100ch S&S GT Pack,Diesel /,8 931 km,2023 /,Manuelle,0,0,1,1,1,1,1,17 999 €
BMW,Serie 4 Cabriolet,M440iA xDrive 374ch,Essence M /,12 058 km,2023 /,Automatique,0,0,1,1,1,1,1,17 999 €
CITROEN,C4,Moteur électrique 136ch (100 kW) Shine Automatique,Electrique /,9 251 km,2022 /,Automatique,0,0,1,1,1,1,1,17 999 €
PEUGEOT,308,1.5 BlueHDi 130ch S&S Allure Pack EAT8,Diesel /,26 500 km,2022 /,Automatique,1,1,1,0,1,1,1,17 999 €
MINI,Mini,Cooper SE 184ch Edition Greenwich BVA,Electrique /,23 364 km,2020 /,Automatique,0,0,1,1,1,1,1,17 999 €
CITROEN,C3,BlueHDi 100ch Shine S&S E6.d-TEMP BVM5,Diesel /,44 731 km,2019 /,Manuelle,1,0,1,0,1,0,1,17 999 €
RENAULT,Arkana,1.3 TCe 140ch FAP Business EDC,Essence M /,23 642 km,2022 /,Automatique,0,1,1,1,1,1,1,17 999 €
PEUGEOT,5008,1.5 BlueHDi 130ch S&S Active Pack EAT8,Diesel /,18 168 km,2023 /,Automatique,0,1,1,1,1,1,1,17 999 €
RENAULT,Zoe,Zen charge normale R110,Electrique /,11 483 km,2021 /,Automatique,1,1,1,1,1,0,0,17 999 €
RENAULT,Zoe,Zen charge normale R110,Electrique /,11 483 km,2021 /,Automatique,1,1,1,1,1,0,0,14 499 €
FIAT,Panda,1.0 70ch BSG S&S City,Essence M /,48 102 km,2021 /,Manuelle,1,0,0,0,0,0,0,14 499 €
RENAULT,Kangoo Van,1.5 Blue dCi 95ch Grand Confort,Diesel /,11 485 km,2023 /,Manuelle,0,0,1,1,0,0,0,14 499 €
TOYOTA,Yaris Cross,116h Design MY22,Hybride /,8 000 km,2023 /,Automatique,1,1,1,1,1,1,0,14 499 €
RENAULT,Zoe,E-Tech Iconic charge normale R135 - MY22,Electrique /,25 275 km,2022 /,Automatique,1,1,1,1,1,1,0,14 499 €
MERCEDES,Classe A,200 d 150ch AMG Line 8G-DCT,Diesel /,49 136 km,2022 /,Automatique,0,1,1,1,1,1,1,14 499 €
SKODA,Kamiq,1.5 TSI 150ch Style DSG7 Euro6d-AP,Essence /,22 035 km,2021 /,Automatique,0,1,1,1,1,1,1,14 499 €
LAND-ROVER,Range Rover Evoque,1.5 P300e 309ch Dynamic SE,Hybride R /,10 000 km,2024 /,Automatique,0,1,1,1,1,1,0,14 499 €
OPEL,Astra,1.2 Turbo 130ch Elegance Business 7cv,Essence /,18 011 km,2021 /,Manuelle,0,1,1,1,1,1,1,14 499 €
BMW,Serie 2 Active Tourer,220dA 190ch Sport,Diesel /,58 045 km,2019 /,Automatique,1,1,1,1,1,0,1,14 499 €
PEUGEOT,208,1.2 PureTech 75ch S&S Active Business,Essence /,29 570 km,2021 /,Manuelle,1,0,1,1,0,0,1,14 499 €
OPEL,Mokka,1.2 Turbo 130ch Edition,Essence /,13 968 km,2022 /,Manuelle,1,1,1,1,0,0,0,14 499 €
RENAULT,Clio,1.0 TCe 90ch Evolution,Essence /,11 000 km,2023 /,Manuelle,1,1,1,1,0,0,1,14 499 €
PEUGEOT,208,1.2 PureTech 110ch Allure S&S 5p,Essence /,142 970 km,2016 /,Manuelle,1,0,1,0,1,0,1,14 499 €
SUZUKI,Across,2.5 Hybride Rechargeable 306ch Pack 2023,Hybride R /,100 km,2023 /,Automatique,0,1,1,1,1,1,1,14 499 €
DS,Ds 7 Crossback,E-TENSE 4x4 300ch Grand Chic,Hybride R /,50 498 km,2020 /,Automatique,1,0,0,0,1,1,0,14 499 €
PEUGEOT,3008,1.2 PureTech 130ch S&S Allure Pack EAT8,Essence /,8 887 km,2023 /,Automatique,0,1,1,1,1,1,1,14 499 €
FORD,Puma,1.0 Flexifuel 125ch S&S mHEV ST-Line X,Essence B /,38 489 km,2022 /,Manuelle,1,0,1,1,1,0,1,14 499 €
PEUGEOT,308 Sw,1.2 PureTech 130ch S&S Allure EAT8,Essence /,100 km,2024 /,Automatique,1,1,1,0,1,1,1,14 499 €
NISSAN,X-Trail,1.6 dCi 130ch N-Connecta Euro6,Diesel /,95 815 km,2016 /,Manuelle,0,0,1,1,1,1,1,14 499 €
OPEL,Astra,1.2 Turbo 130ch Elegance Business BVA8 MY23,Essence /,9 000 km,2023 /,Automatique,0,1,1,1,1,1,1,14 499 €
PEUGEOT,2008,e-2008 136ch Style,Electrique /,25 354 km,2021 /,Automatique,1,1,1,1,1,0,1,14 499 €
LEXUS,Ux,250h 4WD F SPORT MY21,Hybride /,41 908 km,2021 /,Automatique,0,0,1,1,1,1,1,14 499 €
DACIA,Duster,1.5 dCi 110ch Black Touch 4X2,Diesel /,99 298 km,2016 /,Manuelle,1,0,1,1,0,1,0,14 499 €
FORD,Ecosport,1.0 EcoBoost 125ch Titanium Business Euro6.2,Essence /,54 903 km,2019 /,Manuelle,1,0,1,1,1,1,1,14 499 €
BMW,Serie 1,118dA 150ch M Sport 8cv,Diesel /,31 191 km,2022 /,Automatique,1,1,1,1,1,1,0,14 499 €
NISSAN,Micra,1.0 IG-T 92ch Tekna 2021,Essence /,30 008 km,2022 /,Manuelle,1,0,1,1,1,1,1,14 499 €
FORD,Transit Custom,320 L1H1 2.0 EcoBlue 136ch Trend BVA8,Diesel /,3 000 km,2024 /,Automatique,0,0,1,1,1,1,1,14 499 €
PEUGEOT,308 Sw,1.5 BlueHDi 130ch S&S Allure Pack EAT8,Diesel /,750 km,2023 /,Automatique,1,1,1,0,1,1,1,14 499 €
OPEL,Astra,1.2 Turbo 130ch GS,Essence /,15 322 km,2023 /,Manuelle,1,1,1,1,1,0,1,14 499 €
DS,Ds 3 Crossback,PureTech 130ch Performance Line Automatique 7cv,Essence /,26 723 km,2020 /,Automatique,1,0,1,1,1,0,1,22 299 €
VOLKSWAGEN,Golf,2.0 TSI 245ch GTI Performance DSG7 Euro6d-T 5p,Essence /,43 015 km,2019 /,Automatique,0,1,1,1,1,1,1,22 299 €
DACIA,Duster,1.5 Blue dCi 115ch Prestige 4x2,Diesel /,63 358 km,2019 /,Manuelle,1,0,1,1,1,1,1,22 299 €
ALPINE,A110,1.8T 300ch GT,Essence /,705 km,2023 /,Automatique,0,0,1,1,1,1,1,22 299 €
TOYOTA,Corolla,122h Design MY21,Hybride /,45 443 km,2021 /,Automatique,1,1,1,1,1,1,0,22 299 €
RENAULT,Captur,1.3 TCe mild hybrid 140ch Techno,Essence M /,4 375 km,2023 /,Manuelle,0,0,1,1,1,1,1,22 299 €
