mark,model,description,fuel,km,year,gearbox,isofix,led,cruise_control,bluetooth,auto_clim,rear_cam,rear_rad,price
JAGUAR,E-Pace,P200 FlexFuel MHEV 200ch R-Dynamic SE,Essence B /,15 000 km,2023 /,Automatique,0,0,1,1,1,1,1,30 980 €
RENAULT,Grand Scenic,1.7 Blue dCi 120ch Business EDC 7 places,Diesel /,84 218 km,2019 /,Automatique,1,0,1,1,1,0,1,30 980 €
RENAULT,Captur,1.6 E-Tech Plug-in 160ch Intens,Hybride R /,30 000 km,2020 /,Automatique,1,1,1,1,1,0,1,30 980 €
RENAULT,Clio,1.0 TCe 90ch Intens -21,Essence /,25 725 km,2021 /,Manuelle,1,1,1,1,1,0,1,30 980 €
PEUGEOT,2008,1.2 PureTech 130ch S&S Allure Pack EAT8,Essence /,70 237 km,2021 /,Automatique,1,1,1,1,1,0,1,30 980 €
PEUGEOT,208,1.5 BlueHDi 100ch S&S Style,Diesel /,65 274 km,2021 /,Manuelle,1,1,1,1,0,0,1,30 980 €
PEUGEOT,208,1.2 PureTech 100ch S&S BVM6 Active,Essence /,51 819 km,2019 /,Manuelle,1,0,1,1,0,0,0,30 980 €
PEUGEOT,208,1.2 PureTech 100ch S&S Style,Essence /,10 206 km,2023 /,Manuelle,1,1,1,1,0,0,1,30 980 €
CITROEN,C4,BlueHDi 130ch S&S Shine EAT8,Diesel /,4 877 km,2023 /,Automatique,0,0,1,1,1,1,1,30 980 €
MERCEDES,Classe B,200d 150ch AMG Line 8G-DCT,Diesel /,9 500 km,2024 /,Automatique,0,1,1,1,1,1,1,30 980 €
RENAULT,Zoe,E-Tech Life charge normale R110 Achat Intégral - 21,Electrique /,3 807 km,2021 /,Automatique,1,1,1,0,0,0,0,30 980 €
PEUGEOT,208,1.2 PureTech 100ch S&S Allure,Essence /,8 011 km,2023 /,Manuelle,1,1,1,1,1,0,1,17 999 €
DACIA,Spring,Confort Plus - Achat Intégral,Electrique /,1 750 km,2022 /,Automatique,1,0,0,1,0,1,1,17 999 €
VOLKSWAGEN,Id.3,204ch Pro Performance 58 kWh Life Plus,Electrique /,9 842 km,2023 /,Automatique,1,1,1,1,1,1,1,17 999 €
BMW,X1,sDrive18iA 136ch M Sport DKG7,Essence /,27 346 km,2022 /,Automatique,0,1,1,1,1,1,1,17 999 €
PEUGEOT,208,1.2 PureTech 75ch S&S Active,Essence /,20 220 km,2022 /,Manuelle,1,0,1,1,0,0,0,17 999 €
CITROEN,C3,1.2 PureTech 110ch S&S Shine 124g,Essence /,51 684 km,2021 /,Manuelle,0,0,1,1,1,0,1,17 999 €
MERCEDES,Classe A Berline,200 d 150ch AMG Line 8G-DCT,Diesel /,9 000 km,2024 /,Automatique,0,1,1,1,1,1,1,17 999 €
MERCEDES,Classe B,180 122ch Sport Edition 7G-DCT Euro6d-T,Essence /,27 500 km,2018 /,Automatique,1,1,1,1,0,1,0,17 999 €
DS,Ds 3 Crossback,PureTech 100ch Connected Chic,Essence /,38 942 km,2020 /,Manuelle,1,0,1,1,1,0,1,17 999 €
PEUGEOT,208,e-208 136ch Style,Electrique /,5 km,2023 /,Automatique,1,1,1,1,1,0,1,17 999 €
CITROEN,Jumpy,M BlueHDi 150 Confort S&S E6.d-TEMP,Diesel /,27 912 km,2020 /,Manuelle,0,0,1,0,0,0,0,17 999 €
RENAULT,Arkana,1.6 E-Tech hybride 145ch Engineered -22,Hybride /,20 821 km,2022 /,Automatique,0,1,1,1,1,1,1,17 999 €
NISSAN,Micra,1.0 IG-T 92ch Acenta 2021.5,Essence /,10 011 km,2023 /,Manuelle,1,0,1,1,0,0,0,17 999 €
MERCEDES,Cla Shooting Brake,250 Version Sport 4Matic 7G-DCT,Essence /,85 937 km,2016 /,Automatique,0,0,1,1,1,1,1,17 999 €
RENAULT,Megane,E-Tech Electric EV60 220ch Techno optimum charge -C BONUS ECOLOGIQUE NON DEDUIT,Electrique /,9 000 km,2023 /,Automatique,0,1,1,1,1,1,1,17 999 €
BMW,Serie 1,118iA 136ch M Sport DKG7,Essence /,45 840 km,2021 /,Automatique,0,1,1,1,1,1,0,17 999 €
SUZUKI,Across,2.5 Hybride Rechargeable 306ch Pack 2023,Hybride R /,5 000 km,2023 /,Automatique,0,1,1,1,1,1,1,17 999 €
FIAT,500,e 118ch Icône Plus,Electrique /,27 000 km,2021 /,Automatique,0,1,1,1,1,0,1,17 999 €
TOYOTA,Yaris,70 VVT-i Active 5p MY19,Essence /,11 135 km,2019 /,Manuelle,1,0,0,1,0,0,0,17 999 €
RENAULT,Kangoo,1.3 TCe 130ch Techno EDC,Essence /,9 900 km,2023 /,Automatique,0,1,1,1,1,1,1,17 999 €
VOLKSWAGEN,Transporter,2.8T L1H1 2.0 TDI 102ch Business Line,Diesel /,83 147 km,2020 /,Manuelle,0,0,1,1,1,0,1,17 999 €
BMW,Serie 1,M135iA xDrive 306ch Edition M Sport Pro,Essence /,12 000 km,2023 /,Automatique,0,0,1,1,1,1,1,17 999 €
PEUGEOT,208,1.2 PureTech 75ch S&S Active Business,Essence /,20 214 km,2022 /,Manuelle,1,0,1,1,0,0,1,17 999 €
DACIA,Duster,1.0 ECO-G 100ch Confort 4x2,Gpl /,36 035 km,2021 /,Manuelle,1,0,1,1,0,0,1,17 999 €
CITROEN,C3,PureTech 82ch Feel,Essence /,66 169 km,2018 /,Manuelle,1,0,1,0,0,0,0,17 999 €
TOYOTA,Yaris,116h Collection 5p MY21,Hybride /,14 500 km,2022 /,Automatique,1,1,1,1,1,1,0,17 999 €
RENAULT,Arkana,1.3 TCe 140ch FAP RS Line EDC -21B,Essence M /,43 812 km,2021 /,Automatique,0,0,1,1,1,1,1,17 999 €
RENAULT,Captur,1.0 TCe 90ch Business -21,Essence /,43 845 km,2021 /,Manuelle,1,1,1,1,0,1,1,17 999 €
RENAULT,Megane,1.2 TCe 130ch energy Zen,Essence /,58 471 km,2017 /,Manuelle,1,0,1,1,1,0,1,17 999 €
RENAULT,Clio,1.3 TCe 130ch FAP Intens EDC,Essence /,47 709 km,2019 /,Automatique,1,1,1,1,1,0,1,17 999 €
OPEL,Grandland,1.5 D 130ch Design&Tech BVA8,Diesel /,10 432 km,2023 /,Automatique,1,0,1,1,1,1,1,30 499 €
RENAULT,Austral,1.3 TCe mild hybrid 160ch Techno esprit Alpine auto,Essence M /,9 900 km,2022 /,Automatique,0,1,1,1,1,1,1,30 499 €
RENAULT,Captur,1.0 TCe 90ch Techno,Essence /,22 203 km,2023 /,Manuelle,0,1,1,1,1,1,1,30 499 €
RENAULT,Twingo,1.0 SCe 75ch Zen - 20,Essence /,46 053 km,2019 /,Manuelle,1,0,0,1,0,0,0,30 499 €
VOLKSWAGEN,Tiguan,1.4 eHybrid 245ch Elegance Exclusive DSG6,Hybride R /,25 600 km,2021 /,Automatique,0,0,1,1,1,1,1,30 499 €
OPEL,Zafira,1.6 CDTI 134ch BlueInjection Elite,Diesel /,101 149 km,2017 /,Manuelle,0,0,1,1,1,1,1,30 499 €
OPEL,Mokka,1.4 Turbo 140ch Cosmo Start&Stop 4x2,Essence /,80 100 km,2016 /,Manuelle,1,0,1,1,1,0,1,30 499 €
AUDI,A3 Sportback,40 TFSI e 204ch S line S tronic 6,Hybride R /,61 746 km,2021 /,Automatique,0,1,1,1,1,1,0,30 499 €
RENAULT,Twingo,1.0 SCe 65ch Life - 20,Essence /,18 002 km,2020 /,Manuelle,1,0,0,0,0,0,0,30 499 €
JAGUAR,I-Pace,EV400 S AWD,Electrique /,66 690 km,2020 /,Automatique,0,0,1,1,1,1,1,30 499 €
RENAULT,Clio,1.0 TCe 90ch Techno,Essence /,14 967 km,2023 /,Manuelle,0,1,1,1,1,1,1,30 499 €
RENAULT,Zoe,Business charge normale R90 MY19,Electrique /,42 234 km,2018 /,Automatique,1,0,1,1,1,0,0,30 499 €
PEUGEOT,208,1.2 PureTech 75ch S&S Like,Essence /,39 705 km,2021 /,Manuelle,1,0,1,1,0,0,0,30 499 €
PEUGEOT,308 Sw,PHEV 180ch Allure Pack e-EAT8,Hybride R /,19 635 km,2022 /,Automatique,1,1,1,0,1,1,1,30 499 €
RENAULT,Clio,1.0 TCe 100ch RS Line,Essence /,59 948 km,2019 /,Manuelle,1,1,1,1,1,0,1,30 499 €
TOYOTA,Proace City Verso,Medium 1.5 130 D-4D BVA Dynamic RC23,Diesel /,13 611 km,2023 /,Automatique,1,0,1,1,0,0,0,30 499 €
KIA,E-Niro,e-Active 204ch,Electrique /,41 631 km,2020 /,Automatique,1,0,1,1,1,1,1,30 499 €
FORD,Puma,1.0 Flexifuel 125ch ST-Line X,Essence B /,27 854 km,2021 /,Manuelle,1,0,1,1,1,0,1,30 499 €
FORD,C-Max,1.6 TDCi 115ch FAP Titanium,Diesel /,127 850 km,2013 /,Manuelle,1,0,1,1,1,0,0,30 499 €
FORD,Puma,1.0 Flexifuel 125ch S&S mHEV ST-Line X,Essence B /,5 000 km,2023 /,Manuelle,1,0,1,1,1,0,1,30 499 €
CITROEN,C3 Aircross,PureTech 110ch S&S Shine,Essence /,48 034 km,2020 /,Manuelle,1,0,1,1,1,0,1,30 499 €
BMW,X2,iX2 xDrive30 313ch M Sport,Electrique /,5 000 km,2024 /,Automatique,0,0,1,1,1,1,1,30 499 €
MERCEDES,Gla,200 d 150ch AMG Line 8G-DCT,Diesel /,52 343 km,2021 /,Automatique,0,1,1,1,1,1,1,30 499 €
PEUGEOT,208,1.5 BlueHDi 100ch S&S Roadtrip,Diesel /,10 448 km,2023 /,Manuelle,0,0,1,1,1,1,1,30 499 €
CITROEN,Berlingo Van,M 1000kg BlueHDi 130 S&S Worker,Diesel /,67 855 km,2021 /,Manuelle,0,0,0,0,0,0,0,30 499 €
BMW,X1,xDrive23d 211ch M Sport,Diesel M /,8 000 km,2024 /,Automatique,0,0,1,1,1,1,1,30 499 €
PEUGEOT,Partner,Standard 650kg BlueHDi 100ch S&S BVM5 Asphalt,Diesel /,47 489 km,2020 /,Manuelle,0,0,1,1,0,1,1,30 499 €
TOYOTA,Aygo,1.0 VVT-i 72ch x-play x-shift 5p MY20,Essence /,14 185 km,2021 /,Automatique,1,0,0,1,0,1,0,30 499 €
MERCEDES,Cla Shooting Brake,180 d Fascination,Diesel /,104 135 km,2018 /,Manuelle,0,0,1,1,1,1,1,30 499 €
BMW,Serie 3 Touring,330dA MH xDrive 286ch Luxury 17cv,Diesel M /,84 232 km,2020 /,Automatique,0,1,0,1,1,0,1,30 499 €
BMW,Serie 1,118dA 150ch M Sport,Diesel /,100 km,2024 /,Automatique,0,0,1,1,1,1,1,40 849 €
LEXUS,Nx,300h 4WD F SPORT,Hybride /,114 093 km,2015 /,Automatique,0,0,1,1,1,1,1,40 849 €
PEUGEOT,3008,1.5 BlueHDi 130ch S&S GT Line EAT8,Diesel /,72 412 km,2021 /,Automatique,0,0,1,1,1,0,1,40 849 €
BMW,X2,sDrive18dA 150ch M Sport Euro6d-T,Diesel /,95 967 km,2020 /,Automatique,0,1,1,1,1,1,1,40 849 €
PEUGEOT,3008,1.2 PureTech 130ch Crossway S&S,Essence /,39 261 km,2018 /,Manuelle,1,0,1,1,1,0,1,40 849 €
PEUGEOT,2008,1.2 PureTech 110ch Allure S&S EAT6,Essence /,87 699 km,2016 /,Automatique,1,1,1,1,1,0,0,40 849 €
LAND-ROVER,Discovery Sport,1.5 P300e 309ch Dynamic SE,Hybride R /,15 000 km,2023 /,Automatique,0,0,1,1,1,1,1,40 849 €
BMW,Serie 2 Active Tourer,225xeA 224ch Luxury,Hybride R /,77 199 km,2017 /,Automatique,0,1,1,1,1,1,1,40 849 €
LAND-ROVER,Discovery Sport,P200 Flex Fuel R-Dynamic SE AWD BVA Mark VI,Essence B /,15 000 km,2023 /,Automatique,0,0,1,1,1,1,1,40 849 €
PEUGEOT,208,1.2 PureTech 82ch Style 5p,Essence /,60 000 km,2017 /,Manuelle,1,0,1,0,0,0,1,40 849 €
MERCEDES,Gla,200 156ch Fascination Euro6d-T,Essence /,29 400 km,2019 /,Manuelle,0,1,1,1,1,1,1,40 849 €
PEUGEOT,3008,1.2 PureTech 130ch S&S GT Line,Essence /,71 567 km,2019 /,Manuelle,0,1,1,1,1,0,1,40 849 €
RENAULT,Scenic,1.7 Blue dCi 120ch Business,Diesel /,88 253 km,2019 /,Manuelle,1,0,1,1,1,0,1,40 849 €
RENAULT,Clio,1.3 TCe 140ch Techno,Essence /,8 360 km,2023 /,Manuelle,0,1,1,1,1,1,1,40 849 €
PEUGEOT,Rifter,1.2 PureTech 110ch S&S Standard Active,Essence /,59 849 km,2020 /,Manuelle,1,0,1,1,0,0,0,40 849 €
PEUGEOT,508,1.6 BlueHDi 120ch Allure S&S,Diesel /,144 346 km,2017 /,Manuelle,1,0,1,0,1,1,1,40 849 €
OPEL,Astra,1.2 Turbo 130ch GS BVA8,Essence /,20 833 km,2023 /,Automatique,1,1,1,1,1,0,1,40 849 €
PEUGEOT,2008,1.2 PureTech 130ch S&S Allure Pack,Essence /,1 491 km,2023 /,Manuelle,1,1,1,1,1,0,1,40 849 €
BMW,Serie 3,320dA xDrive 190ch M Sport,Diesel /,73 756 km,2020 /,Automatique,0,1,1,1,1,1,1,40 849 €
RENAULT,Talisman,2.0 Blue dCi 200ch Initiale Paris EDC,Diesel /,31 507 km,2020 /,Automatique,0,0,1,1,1,1,1,40 849 €
MINI,Mini,One 102ch Edition Greenwich 114g,Essence /,26 014 km,2021 /,Manuelle,0,1,1,1,1,0,1,40 849 €
VOLKSWAGEN,T-Roc,1.5 TSI EVO 150ch Life,Essence /,48 512 km,2022 /,Manuelle,1,1,1,1,1,0,1,40 849 €
PEUGEOT,2008,1.2 PureTech 130ch S&S Allure Pack EAT8,Essence /,16 634 km,2022 /,Automatique,1,1,1,1,1,0,1,40 849 €
RENAULT,Kadjar,1.5 Blue dCi 115ch Intens - 21,Diesel /,49 946 km,2020 /,Manuelle,0,1,1,1,1,1,1,40 849 €
PEUGEOT,208,1.5 BlueHDi 100ch S&S GT,Diesel /,7 416 km,2023 /,Manuelle,0,0,1,1,1,1,1,40 849 €
MINI,Countryman,Cooper 136ch Longstone Euro6d-T,Essence /,68 275 km,2019 /,Manuelle,0,0,1,1,1,1,1,40 849 €
PEUGEOT,2008,1.2 PureTech 130ch S&S Style EAT8,Essence /,9 500 km,2023 /,Automatique,1,1,1,1,1,0,1,40 849 €
RENAULT,Megane,E-Tech Electric EV60 220ch Equilibre super charge,Electrique /,39 748 km,2022 /,Automatique,1,1,1,1,0,1,1,40 849 €
PEUGEOT,3008,1.2 PureTech 130ch Allure S&S,Essence /,24 006 km,2018 /,Manuelle,1,0,1,1,1,0,1,40 849 €
VOLKSWAGEN,Golf,1.5 eTSI OPF 130ch Active DSG7,Essence M /,11 002 km,2023 /,Automatique,0,1,1,1,1,1,1,40 849 €
FIAT,Tipo Sw,1.0 FireFly Turbo 100ch S/S Life Business,Essence /,26 541 km,2021 /,Manuelle,1,0,1,1,1,1,1,14 999 €
PEUGEOT,208,1.2 PureTech 100ch S&S Active Business,Essence /,35 373 km,2021 /,Manuelle,1,0,1,1,0,0,1,14 999 €
RENAULT,Megane,1.3 TCe 140ch Techno EDC,Essence /,8 454 km,2023 /,Automatique,0,1,1,1,1,1,1,14 999 €
FORD,Transit Connect,L1 1.0E 100ch E85 Trend,Essence B /,49 252 km,2022 /,Manuelle,1,0,0,1,0,0,0,14 999 €
MERCEDES,Glc Coupe,43 AMG 367ch 4Matic 9G-Tronic Euro6d-T,Essence /,127 886 km,2018 /,Automatique,0,0,1,1,1,1,1,14 999 €
PEUGEOT,208,1.2 PureTech 100ch S&S Style 118g,Essence /,43 528 km,2021 /,Manuelle,1,1,1,1,0,0,1,14 999 €
PEUGEOT,2008,e-2008 136ch GT,Electrique /,150 km,2023 /,Automatique,1,1,1,1,1,1,1,14 999 €
TOYOTA,C-Hr,1.2 Turbo 116ch Graphic AWD CVT,Essence /,85 461 km,2018 /,Automatique,0,0,1,1,1,1,0,14 999 €
CITROEN,C4,PureTech 130ch S&S Feel Pack EAT8,Essence /,50 698 km,2021 /,Automatique,0,0,1,1,1,1,1,14 999 €
TOYOTA,Yaris,70 VVT-i Active 5p MY19,Essence /,58 890 km,2020 /,Manuelle,1,0,0,1,0,0,0,14 999 €
DACIA,Sandero,1.0 ECO-G 100ch Stepway Expression,Gpl /,3 607 km,2023 /,Manuelle,1,1,1,1,0,0,1,14 999 €
MERCEDES,Gla,250 e 160+102ch AMG Line 8G-DCT,Hybride R /,58 034 km,2021 /,Automatique,0,1,1,1,1,1,1,14 999 €
PEUGEOT,208,1.2 PureTech 75ch S&S Like,Essence /,24 218 km,2021 /,Manuelle,1,0,1,1,0,0,0,14 999 €
RENAULT,Captur,1.6 E-Tech hybride 145ch Business -21,Hybride /,52 186 km,2021 /,Automatique,1,1,1,1,0,1,1,14 999 €
KIA,Picanto,1.0 DPi 67ch GT Line,Essence /,13 945 km,2022 /,Manuelle,1,0,1,1,0,1,0,14 999 €
CITROEN,C3 Aircross,PureTech 110ch S&S Rip Curl EAT6 E6.d-TEMP 114g,Essence /,31 606 km,2019 /,Automatique,0,0,1,1,1,0,1,14 999 €
RENAULT,Zoe,Intens R110 MY19,Electrique /,22 541 km,2018 /,Automatique,1,0,1,1,1,0,0,14 999 €
RENAULT,Zoe,Iconic R110 MY19,Electrique /,23 868 km,2019 /,Automatique,1,0,1,1,1,1,0,14 999 €
RENAULT,Clio,1.3 TCe 140ch RS Line,Essence /,11 805 km,2023 /,Manuelle,0,1,1,1,1,1,1,14 999 €
RENAULT,Captur,1.0 TCe 90ch Techno,Essence /,12 347 km,2023 /,Manuelle,0,1,1,1,1,1,1,14 999 €
LEXUS,Nx,300h 4WD Luxe Euro6d-T,Hybride /,93 430 km,2018 /,Automatique,0,0,1,1,1,1,1,14 999 €
PEUGEOT,3008,1.2 PureTech 130ch E6.c Allure Business S&S EAT8,Essence /,56 968 km,2019 /,Automatique,0,1,1,1,1,0,1,14 999 €
RENAULT,Clio,1.5 dCi 75ch energy Business 5p Euro6c,Diesel /,58 317 km,2018 /,Manuelle,1,0,1,1,0,0,0,14 999 €
BMW,Serie 3,330eA xDrive 292ch M Sport,Hybride R /,16 990 km,2023 /,Automatique,0,1,1,1,1,1,1,14 999 €
VOLKSWAGEN,Tiguan,1.4 eHybrid 245ch R-Line DSG6,Hybride R /,5 000 km,2023 /,Automatique,0,0,1,1,1,1,1,14 999 €
PEUGEOT,2008,1.2 PureTech 100ch S&S Allure Business 122g,Essence /,36 565 km,2020 /,Manuelle,1,1,1,1,1,0,0,14 999 €
AUDI,A1 Sportback,35 TFSI 150ch S line S tronic 7 8cv,Essence /,5 000 km,2024 /,Automatique,1,1,1,1,1,1,1,14 999 €
PEUGEOT,5008,1.2 PureTech 130ch S&S Active,Essence /,35 139 km,2019 /,Manuelle,1,0,1,1,1,0,1,14 999 €
PEUGEOT,208,1.2 PureTech 100ch S&S Active Pack,Essence /,7 328 km,2022 /,Manuelle,1,0,1,1,0,0,1,14 999 €
CITROEN,C3 Aircross,BlueHDi 110ch S&S Shine,Diesel /,15 486 km,2022 /,Manuelle,1,1,1,1,1,0,1,14 999 €
MERCEDES,Classe C,300 de 194+122ch AMG Line 9G-Tronic,Hybride R /,135 633 km,2020 /,Automatique,0,0,1,1,1,1,1,29 990 €
PEUGEOT,208,1.2 PureTech 100ch S&S Allure EAT8,Essence /,18 578 km,2019 /,Automatique,1,0,1,1,1,0,1,29 990 €
BMW,X2,sDrive20iA 192ch M Sport DKG7 Euro6d-T,Essence /,25 832 km,2020 /,Automatique,0,0,1,1,1,1,1,29 990 €
DACIA,Sandero,0.9 TCe 90ch Stepway - 20,Essence /,71 462 km,2020 /,Manuelle,1,0,1,1,0,0,1,29 990 €
PEUGEOT,208,1.5 BlueHDi 100ch S&S Active,Diesel /,66 215 km,2022 /,Manuelle,1,0,1,1,0,0,0,29 990 €
DACIA,Duster,1.5 Blue dCi 115ch Prestige 4x4,Diesel /,59 920 km,2019 /,Manuelle,1,0,1,1,1,1,1,29 990 €
NISSAN,Qashqai,1.2 DIG-T 115ch N-Connecta,Essence /,113 800 km,2018 /,Manuelle,1,0,1,1,1,1,1,29 990 €
CITROEN,C3 Aircross,BlueHDi 120ch S&S Feel Pack Business EAT6,Diesel /,121 077 km,2021 /,Automatique,1,1,1,1,0,0,1,29 990 €
PEUGEOT,5008,1.5 BlueHDi 130ch S&S Allure Pack EAT8,Diesel /,3 001 km,2023 /,Automatique,0,1,1,1,1,1,1,29 990 €
TOYOTA,Yaris,130h Première MC24,Hybride /,7 km,2024 /,Automatique,0,0,1,1,1,1,1,29 990 €
FORD,Kuga,2.5 Duratec 180ch Hybrid FlexiFuel Active X Powershift,Hybride /,81 km,2024 /,Automatique,1,1,1,1,1,0,1,29 990 €
PEUGEOT,208,1.2 PureTech 75ch S&S Style,Essence /,7 976 km,2022 /,Manuelle,1,1,1,1,0,0,1,29 990 €
CITROEN,C3,PureTech 82ch Shine S&S E6.d,Essence /,56 367 km,2020 /,Manuelle,1,0,1,0,1,0,1,29 990 €
MERCEDES,Eqs,450+ 333ch AMG Line,Electrique /,45 646 km,2022 /,Automatique,0,1,1,1,1,0,0,29 990 €
CITROEN,C4,Moteur électrique 136ch (100 kW) Feel Pack Automatique,Electrique /,11 356 km,2022 /,Automatique,0,0,1,1,1,1,1,29 990 €
CITROEN,C3 Aircross,PureTech 110ch S&S Shine,Essence /,19 402 km,2022 /,Manuelle,1,1,1,1,1,0,1,29 990 €
PEUGEOT,308,PHEV 225ch GT Pack e-EAT8,Hybride R /,34 200 km,2021 /,Automatique,1,1,1,0,1,1,1,29 990 €
HYUNDAI,Tucson,1.6 CRDI 136ch Hybrid 48V Executive DCT7,Diesel M /,45 067 km,2020 /,Automatique,0,0,1,1,1,1,1,29 990 €
MERCEDES,Cla,220 d Fascination 7G-DCT,Diesel /,80 031 km,2018 /,Automatique,0,0,1,1,1,1,1,29 990 €
PEUGEOT,2008,1.5 BlueHDi 130ch S&S Roadtrip EAT8 125g,Diesel /,22 354 km,2021 /,Automatique,0,1,1,1,1,1,1,29 990 €
RENAULT,Captur,1.0 TCe 90ch Business -21,Essence /,61 122 km,2022 /,Manuelle,1,1,1,1,0,1,1,29 990 €
BMW,Serie 1,116i 109ch Edition Sport,Essence /,25 328 km,2021 /,Manuelle,1,1,1,1,1,1,0,29 990 €
MERCEDES,Classe B,180d 2.0 116ch Progressive Line Edition,Diesel /,23 160 km,2021 /,Manuelle,0,1,1,1,1,1,1,29 990 €
PEUGEOT,208,1.2 PureTech 75ch S&S Style,Essence /,8 819 km,2022 /,Manuelle,1,1,1,1,0,0,1,29 990 €
PEUGEOT,208,1.2 PureTech 100ch S&S Allure,Essence /,9 000 km,2023 /,Manuelle,0,1,1,1,1,0,1,29 990 €
BMW,Serie 4 Gran Coupe,420dA xDrive 190ch Luxury,Diesel /,104 037 km,2017 /,Automatique,0,0,1,1,1,1,1,29 990 €
PEUGEOT,2008,1.2 PureTech 130ch S&S Allure,Essence /,23 711 km,2020 /,Manuelle,1,1,1,1,1,0,0,29 990 €
PEUGEOT,3008,Hybrid 136ch Allure Pack e-DCS6,Essence M /,7 000 km,2023 /,Automatique,0,1,1,1,1,1,1,29 990 €
BMW,Serie 4 Coupe,420iA 184ch M Sport,Essence /,4 813 km,2022 /,Automatique,0,0,1,1,1,1,1,29 990 €
DACIA,Spring,Confort Plus - Achat Intégral,Electrique /,21 113 km,2021 /,Automatique,1,0,0,1,0,1,1,29 990 €
RENAULT,Arkana,1.6 E-Tech 145ch Intens -21B,Hybride /,55 242 km,2021 /,Automatique,0,1,1,1,1,1,1,23 299 €
PEUGEOT,208,e-208 136ch Allure Pack,Electrique /,22 779 km,2021 /,Automatique,0,1,1,1,1,1,1,23 299 €
DACIA,Sandero,1.0 SCe 75ch -18,Essence /,18 803 km,2019 /,Manuelle,1,0,0,0,0,0,0,23 299 €
PEUGEOT,308,PHEV 180ch Allure Pack e-EAT8,Hybride R /,11 300 km,2023 /,Automatique,1,1,1,0,1,1,1,23 299 €
DS,Ds 7 Crossback,E-TENSE 225ch Performance Line +,Hybride R /,39 500 km,2021 /,Automatique,1,0,0,0,1,1,0,23 299 €
CITROEN,C3,1.2 PureTech 83ch S&S C-Series 123g,Essence /,11 424 km,2023 /,Manuelle,0,0,1,1,1,0,0,23 299 €
PEUGEOT,308,1.2 PureTech 110ch S&S Active Pack,Essence /,25 965 km,2021 /,Manuelle,1,0,1,1,1,0,1,23 299 €
FORD,Puma,1.0 EcoBoost 125ch mHEV ST-Line 6cv,Essence M /,14 876 km,2021 /,Manuelle,1,0,1,1,0,0,1,23 299 €
NISSAN,Leaf,150ch 40kWh Acenta 21.5,Electrique /,29 926 km,2021 /,Automatique,1,0,1,1,1,1,0,23 299 €
MINI,Countryman,John Cooper Works 231ch JCW Exclusive Design ALL4 BVAS,Essence /,57 732 km,2017 /,Automatique,1,1,1,1,1,0,1,23 299 €
CITROEN,C4,Moteur électrique 136ch (100 kW) Shine Automatique,Electrique /,15 667 km,2021 /,Automatique,0,0,1,1,1,1,1,23 299 €
BMW,Serie 7,M760eA xDrive 571ch M Performance,Hybride R /,10 km,2024 /,Automatique,0,0,1,1,1,1,1,23 299 €
AUDI,Tt,40 TFSI 197ch S line Stronic 7,Essence /,48 745 km,2019 /,Automatique,1,0,1,1,1,0,1,23 299 €
PEUGEOT,Partner,M 650kg BlueHDi 130ch S&S EAT8,Diesel /,2 km,2023 /,Automatique,0,0,1,1,0,0,1,23 299 €
CITROEN,C4,Moteur électrique 136ch (100 kW) Feel Pack Automatique,Electrique /,2 000 km,2023 /,Automatique,0,1,1,1,1,1,1,23 299 €
PEUGEOT,208,1.2 PureTech 100ch S&S Active Business,Essence /,9 522 km,2022 /,Manuelle,1,0,1,1,0,0,1,23 299 €
RENAULT,Clio,1.0 TCe 90ch Techno,Essence /,18 966 km,2023 /,Manuelle,0,1,1,1,1,1,1,23 299 €
PEUGEOT,208,e-208 136ch GT,Electrique /,53 623 km,2020 /,Automatique,0,0,1,1,1,1,1,23 299 €
CITROEN,C5 Aircross,Hybrid rechargeable 225ch Feel Pack ë-EAT8,Hybride R /,17 100 km,2022 /,Automatique,0,1,1,1,1,1,1,23 299 €
CITROEN,C3,1.2 PureTech 110ch S&S Shine Pack 121-122g,Essence /,17 740 km,2022 /,Manuelle,0,0,1,1,1,1,1,23 299 €
RENAULT,Clio,1.0 TCe 90ch Techno,Essence /,11 920 km,2023 /,Manuelle,0,1,1,1,1,1,1,23 299 €
PEUGEOT,2008,1.2 PureTech 110ch GT Line S&S EAT6,Essence /,105 221 km,2017 /,Automatique,1,1,1,0,1,0,1,23 299 €
MINI,Mini,Cooper SE 184ch Edition Greenwich BVA,Electrique /,38 226 km,2020 /,Automatique,0,0,1,1,1,1,1,23 299 €
BMW,X6 M,575ch BVA8,Essence /,74 305 km,2016 /,Automatique,0,0,1,1,1,1,1,23 299 €
TOYOTA,C-Hr,122h Dynamic 2WD E-CVT MY22,Hybride /,6 178 km,2023 /,Automatique,1,0,1,1,1,1,0,23 299 €
PEUGEOT,2008,1.2 PureTech 130ch E6.c Signature S&S,Essence /,78 061 km,2019 /,Manuelle,1,1,1,0,1,0,0,23 299 €
RENAULT,Clio,1.5 Blue dCi 100ch Business 21N,Diesel /,67 312 km,2021 /,Manuelle,1,1,1,1,0,0,1,23 299 €
RENAULT,Captur,1.0 TCe 100ch Evolution GPL,Gpl /,13 350 km,2023 /,Manuelle,1,1,1,1,0,0,1,23 299 €
RENAULT,Clio,1.0 SCe 65ch Evolution,Essence /,10 046 km,2023 /,Manuelle,1,1,1,1,0,0,1,23 299 €
