mark,model,description,fuel,km,year,gearbox,isofix,led,cruise_control,bluetooth,auto_clim,rear_cam,rear_rad,price
FORD,Fiesta Active,1.0 EcoBoost 95ch,Essence /,58 828 km,/ 2020 /,Manuelle,1,1,1,0,1,0,1,17 999 €
DACIA,Spring,Confort Plus - Achat Intégral,Electrique /,21 700 km,/ 2022 /,Automatique,1,0,0,1,0,1,1,17 999 €
MERCEDES,Eqe Suv,350+ 292ch AMG Line 4Matic,Electrique /,6 000 km,/ 2023 /,Automatique,0,0,1,1,1,1,1,17 999 €
RENAULT,Clio,1.0 TCe 100ch Evolution GPL,Gpl /,9 267 km,/ 2023 /,Manuelle,1,1,1,1,0,0,1,17 999 €
VOLKSWAGEN,Tiguan,1.5 TSI 130ch Life Plus,Essence /,21 453 km,/ 2023 /,Manuelle,0,1,1,1,1,1,1,17 999 €
RENAULT,Kadjar,1.3 TCe 140ch FAP Intens 130g,Essence /,35 749 km,/ 2021 /,Manuelle,0,1,1,1,1,1,1,17 999 €
NISSAN,Qashqai,1.3 Mild Hybrid 140ch Business Edition,Essence M /,9 869 km,/ 2022 /,Manuelle,1,1,1,1,1,1,1,17 999 €
HONDA,Cr-V,2.0 i-MMD 184ch Origin Edition 4WD AT,Hybride /,32 100 km,/ 2019 /,Automatique,0,0,1,1,1,1,1,17 999 €
RENAULT,Zoe,Team Rugby charge normale R110 Achat Intégral,Electrique /,19 611 km,/ 2020 /,Automatique,1,1,1,1,0,0,0,17 999 €
AUDI,A3 Berline,35 TFSI 150ch Design luxe S tronic 7 Euro6d-T,Essence /,19 480 km,/ 2019 /,Automatique,0,0,1,1,1,1,1,17 999 €
PEUGEOT,3008,HYBRID 225ch Allure Pack e-EAT8,Hybride /,23 089 km,/ 2022 /,Automatique,0,1,1,1,1,1,1,17 999 €
MERCEDES,Vito,eVito 116ch Long,Electrique /,5 000 km,/ 2022 /,Automatique,0,0,1,1,0,0,0,17 999 €
KIA,E-Niro,Design 204ch,Electrique /,58 532 km,/ 2020 /,Automatique,0,1,1,1,1,1,1,17 999 €
DS,Ds 3 Crossback,E-Tense Rivoli,Electrique /,7 000 km,/ 2022 /,Automatique,0,0,1,1,1,1,1,17 999 €
RENAULT,Arkana,1.6 E-Tech hybride 145ch Engineered -22,Hybride /,12 000 km,/ 2023 /,Automatique,0,1,1,1,1,1,1,17 999 €
DACIA,Duster,1.0 ECO-G 100ch Prestige + 4x2,Gpl /,25 294 km,/ 2022 /,Manuelle,1,0,1,1,1,1,1,17 999 €
FORD,Fiesta,1.0 EcoBoost 125ch mHEV Titanium Business 5p,Essence M /,18 954 km,/ 2022 /,Manuelle,1,1,1,0,1,0,1,17 999 €
DACIA,Sandero,1.0 ECO-G 100ch Stepway Expression,Gpl /,3 910 km,/ 2023 /,Manuelle,1,1,1,1,1,0,1,17 999 €
FORD,Ecosport,1.0 EcoBoost 125ch Titanium Euro6.2,Essence /,34 486 km,/ 2018 /,Manuelle,1,0,1,1,1,0,1,17 999 €
CITROEN,C3 Aircross,PureTech 110ch S&S Feel,Essence /,25 707 km,/ 2020 /,Manuelle,1,0,1,1,0,0,0,17 999 €
RENAULT,Clio,1.0 TCe 100ch Business GPL -21N,Gpl /,11 748 km,/ 2022 /,Manuelle,1,1,1,1,0,0,1,17 999 €
MERCEDES,Gle,350 de 194+136ch AMG Line 4Matic 9G-Tronic,Hybride R /,24 806 km,/ 2022 /,Automatique,0,0,1,1,1,1,1,17 999 €
MERCEDES,Classe A,250 e 163+109ch AMG Line 8G-DCT,Hybride R /,15 862 km,/ 2023 /,Automatique,0,1,1,1,1,1,1,43 940 €
RENAULT,Captur,1.3 TCe mild hybrid 140ch Techno,Essence M /,15 814 km,/ 2022 /,Manuelle,0,1,1,1,1,1,1,43 940 €
RENAULT,Espace,1.2 E-Tech full hybrid 200ch esprit Alpine,Hybride /,50 km,/ 2023 /,Automatique,0,0,1,1,1,1,1,43 940 €
NISSAN,Qashqai,e-POWER 190ch N-Connecta 2022,Hybride /,35 667 km,/ 2022 /,Automatique,0,1,1,1,1,1,1,43 940 €
CITROEN,C4,C4 Moteur électrique 136 ch (100 kW) Automatique Shine Pack,Electrique /,3 000 km,/ 2023 /,Automatique,0,0,1,1,1,1,1,43 940 €
VOLKSWAGEN,Id.5,77 kWh - 204ch Pro Performance,Electrique /,9 017 km,/ 2022 /,Automatique,1,1,1,1,1,0,1,43 940 €
PEUGEOT,3008,1.5 BlueHDi 130ch S&S GT EAT8,Diesel /,9 975 km,/ 2023 /,Automatique,0,1,1,1,1,1,1,43 940 €
RENAULT,Clio,1.0 TCe 100ch Evolution GPL,Gpl /,15 070 km,/ 2023 /,Manuelle,1,1,1,1,0,0,1,43 940 €
MINI,Clubman,Cooper 136ch Knightsbridge,Essence /,9 767 km,/ 2021 /,Manuelle,0,0,1,1,1,1,1,43 940 €
MINI,Mini,Cooper 136ch Shoreditch,Essence /,62 305 km,/ 2016 /,Manuelle,0,0,1,1,1,0,1,43 940 €
PEUGEOT,3008,1.2 PureTech 130ch E6.c Allure S&S,Essence /,58 481 km,/ 2018 /,Manuelle,1,0,1,1,1,0,1,43 940 €
RENAULT,Clio,1.0 TCe 100ch Intens - 20,Essence /,53 891 km,/ 2020 /,Manuelle,1,1,1,1,1,0,1,43 940 €
RENAULT,Arkana,1.6 E-Tech hybride 145ch Techno -22,Hybride /,14 500 km,/ 2022 /,Automatique,0,1,1,1,1,1,1,43 940 €
MINI,Mini,Cooper 136ch,Essence /,53 075 km,/ 2021 /,Manuelle,1,1,1,1,0,0,1,43 940 €
RENAULT,Clio,1.0 TCe 100ch Zen - 20,Essence /,30 623 km,/ 2020 /,Manuelle,1,1,1,1,0,0,0,43 940 €
PEUGEOT,3008,1.2 PureTech 130ch Allure Business S&S,Essence /,110 785 km,/ 2017 /,Manuelle,0,1,1,1,1,0,1,43 940 €
BMW,X2,xDrive25eA 220ch M Sport Euro6d-T 6cv,Hybride R /,38 114 km,/ 2021 /,Automatique,0,0,1,1,1,1,1,43 940 €
PEUGEOT,308,1.2 PureTech 130ch S&S GT EAT8,Essence /,5 km,/ 2023 /,Automatique,1,1,1,0,1,1,1,43 940 €
RENAULT,Captur,1.0 TCe 90ch Business - 21,Essence /,42 437 km,/ 2021 /,Manuelle,1,1,1,1,0,1,1,43 940 €
PEUGEOT,5008,1.5 BlueHDi 130ch S&S Allure Pack EAT8,Diesel /,12 000 km,/ 2023 /,Automatique,0,1,1,1,1,1,1,43 940 €
RENAULT,Twingo,1.0 SCe 65ch Zen - 21MY,Essence /,18 061 km,/ 2022 /,Manuelle,1,0,0,1,1,0,0,43 940 €
RENAULT,Clio,1.5 Blue dCi 100ch Evolution,Diesel /,15 178 km,/ 2023 /,Manuelle,1,1,1,1,0,0,1,43 940 €
RENAULT,Clio,1.0 TCe 90ch Business -21N,Essence /,35 945 km,/ 2021 /,Manuelle,1,1,1,1,0,0,1,43 940 €
NISSAN,Townstar,L1 EV 45 kWh Tekna chargeur 22 kW,Electrique /,19 km,/ 2022 /,Automatique,0,1,1,1,1,1,1,43 940 €
MERCEDES,Classe A,180 d 116ch Style Line 7G-DCT,Diesel /,79 156 km,/ 2019 /,Automatique,1,1,1,1,1,1,0,43 940 €
RENAULT,Zoe,Life charge normale R90 Achat Intégral MY19,Electrique /,21 450 km,/ 2019 /,Automatique,1,0,1,1,0,0,0,43 940 €
DS,Ds 7 Crossback,E-TENSE 4x4 300ch Performance Line +,Hybride R /,69 508 km,/ 2021 /,Automatique,1,0,0,0,1,1,0,43 940 €
RENAULT,Clio,1.0 SCe 65ch Evolution,Essence /,10 156 km,/ 2022 /,Manuelle,1,1,1,1,0,0,1,43 940 €
CITROEN,C3,1.2 PureTech 83ch S&S Feel Business,Essence /,26 089 km,/ 2021 /,Manuelle,0,0,1,1,1,0,1,43 940 €
CITROEN,C3,PureTech 82ch Graphic S&S E6.d-TEMP,Essence /,64 836 km,/ 2018 /,Manuelle,1,0,1,0,1,0,0,43 940 €
NISSAN,Juke,1.0 DIG-T 114ch N-Design DCT 2021.5,Essence /,16 777 km,/ 2021 /,Automatique,1,1,1,1,1,1,1,21 437 €
BMW,X3,sDrive18dA 150ch M Sport,Diesel /,121 387 km,/ 2021 /,Automatique,0,1,1,1,1,0,1,21 437 €
BMW,Serie 3,330dA xDrive 265ch M Sport,Diesel /,34 580 km,/ 2020 /,Automatique,0,0,1,1,1,1,1,21 437 €
RENAULT,Captur,0.9 TCe 90ch Life - 19,Essence /,50 018 km,/ 2019 /,Manuelle,1,0,1,0,0,0,0,21 437 €
RENAULT,Captur,1.0 TCe 100ch Evolution GPL,Gpl /,12 819 km,/ 2023 /,Manuelle,1,1,1,1,0,0,1,21 437 €
BMW,X4,xDrive30d 286ch M Sport,Diesel M /,79 620 km,/ 2021 /,Automatique,0,1,1,1,1,0,1,21 437 €
PEUGEOT,308,PHEV 180ch GT e-EAT8,Hybride R /,14 690 km,/ 2021 /,Automatique,1,1,1,0,1,1,1,21 437 €
PEUGEOT,5008,1.2 PureTech 130ch S&S Allure Pack EAT8,Essence /,9 800 km,/ 2023 /,Automatique,0,1,1,1,1,1,1,21 437 €
DACIA,Sandero,1.0 TCe 90ch Stepway Expression CVT,Essence /,28 047 km,/ 2022 /,Automatique,1,1,1,1,0,0,1,21 437 €
MERCEDES,Cla,250 e 160+102ch AMG Line 8G-DCT,Hybride R /,66 900 km,/ 2021 /,Automatique,0,1,1,1,1,1,1,21 437 €
PEUGEOT,208,e-208 136ch Style,Electrique /,26 813 km,/ 2022 /,Automatique,1,1,1,1,1,0,1,21 437 €
PEUGEOT,5008,1.5 BlueHDi 130ch S&S GT EAT8,Diesel /,7 500 km,/ 2023 /,Automatique,0,1,1,1,1,1,1,21 437 €
PEUGEOT,208,1.2 PureTech 100ch S&S Style 118g,Essence /,14 309 km,/ 2022 /,Manuelle,1,1,1,1,0,0,1,21 437 €
CITROEN,C3,1.2 PureTech 83ch S&S Shine,Essence /,21 500 km,/ 2021 /,Manuelle,0,0,1,1,1,0,1,21 437 €
TOYOTA,Yaris,116h Design 5p MY21,Hybride /,45 942 km,/ 2020 /,Automatique,1,1,1,1,1,1,0,21 437 €
RENAULT,Master,F3300 L2H2 2.3 Blue dCi 135ch Grand Confort Euro6E,Diesel /,10 km,/ 2023 /,Manuelle,0,0,1,0,0,0,1,21 437 €
PEUGEOT,3008,HYBRID 225ch Allure Pack e-EAT8,Hybride /,67 068 km,/ 2021 /,Automatique,0,1,1,1,1,1,1,21 437 €
PEUGEOT,208,1.2 PureTech 100ch S&S Allure,Essence /,16 095 km,/ 2023 /,Manuelle,1,1,1,1,1,0,1,21 437 €
RENAULT,Arkana,1.6 E-Tech hybride 145ch Engineered -22,Hybride /,10 km,/ 2023 /,Automatique,0,1,1,1,1,1,1,21 437 €
HYUNDAI,Tucson,1.6 CRDI 115ch Creative Euro6d-Evap,Diesel /,96 416 km,/ 2019 /,Manuelle,0,1,1,1,1,1,1,21 437 €
SUZUKI,Ignis,1.2 Dualjet Hybrid 83ch Privilège,Essence M /,7 959 km,/ 2023 /,Manuelle,1,1,0,1,0,1,0,21 437 €
VOLKSWAGEN,Polo,1.6 TDI 95ch Lounge Business DSG7 Euro6d-T,Diesel /,66 903 km,/ 2019 /,Automatique,1,0,1,1,0,0,1,21 437 €
SUZUKI,Swift,1.2 Dualjet Hybrid 83ch Avantage,Essence M /,11 721 km,/ 2021 /,Manuelle,1,1,1,1,0,0,0,21 437 €
RENAULT,Megane,1.5 Blue dCi 95ch Business,Diesel /,38 629 km,/ 2020 /,Manuelle,1,0,1,1,1,0,1,21 437 €
KIA,Stonic,1.0 T-GDi 100ch ISG Premium Euro6d-T,Essence /,20 881 km,/ 2018 /,Manuelle,1,0,1,1,1,1,1,21 437 €
RENAULT,Clio,1.0 TCe 90ch AUTO ECOLE,Essence /,23 774 km,/ 2022 /,Manuelle,1,1,1,1,0,0,0,21 437 €
DACIA,Sandero,1.0 ECO-G 100ch Stepway Confort -22,Gpl /,63 221 km,/ 2022 /,Manuelle,1,1,1,1,0,0,1,21 437 €
HYUNDAI,Ioniq,77 kWh - 229ch Creative,Electrique /,8 365 km,/ 2023 /,Automatique,0,0,1,1,1,1,1,21 437 €
PEUGEOT,2008,1.2 PureTech 82ch E6.c Signature S&S,Essence /,24 351 km,/ 2019 /,Manuelle,1,1,1,0,1,0,1,21 437 €
RENAULT,Megane Estate,1.5 Blue dCi 115ch Techno EDC -23,Diesel /,10 700 km,/ 2023 /,Automatique,0,1,1,1,1,1,1,21 437 €
PEUGEOT,2008,1.2 PureTech 130ch E6.c Crossway S&S,Essence /,126 396 km,/ 2018 /,Manuelle,0,1,1,0,1,1,1,10 999 €
PEUGEOT,2008,1.2 PureTech 130ch S&S Allure Pack EAT8,Essence /,5 000 km,/ 2023 /,Automatique,1,1,1,1,1,0,1,10 999 €
RENAULT,Captur,1.3 TCe mild hybrid 160ch RS Line EDC,Essence M /,14 658 km,/ 2023 /,Automatique,0,1,1,1,1,1,1,10 999 €
MERCEDES,Amg Gt,4.0 V8 510ch GT S,Essence /,43 810 km,/ 2016 /,Automatique,0,1,1,0,1,1,1,10 999 €
PEUGEOT,3008,1.2 PureTech 130ch S&S Active Business,Essence /,54 902 km,/ 2021 /,Manuelle,0,1,1,1,1,1,1,10 999 €
DACIA,Sandero,1.0 TCe 90ch Stepway Expression,Essence /,11 645 km,/ 2023 /,Manuelle,1,1,1,1,1,0,1,10 999 €
RENAULT,Captur,1.3 TCe mild hybrid 140ch Techno,Essence M /,9 500 km,/ 2023 /,Manuelle,0,1,1,1,1,1,1,10 999 €
CITROEN,Berlingo Van,M 650kg BlueHDi 130 S&S Driver,Diesel /,49 778 km,/ 2019 /,Manuelle,0,0,1,1,0,1,1,10 999 €
OPEL,Corsa,1.2 Turbo 100ch Elegance Business,Essence /,7 794 km,/ 2023 /,Manuelle,1,1,1,1,1,0,1,10 999 €
BMW,Serie 1,118dA 150ch M Sport,Diesel /,14 597 km,/ 2022 /,Automatique,0,1,1,1,1,1,1,10 999 €
RENAULT,Clio,1.0 TCe 90ch Limited -21,Essence /,31 605 km,/ 2021 /,Manuelle,1,1,1,1,0,0,1,10 999 €
RENAULT,Austral,1.2 E-Tech full hybrid 200ch Techno esprit Alpine - 23,Hybride /,10 km,/ 2024 /,Automatique,0,1,1,1,1,1,1,10 999 €
PEUGEOT,3008,HYBRID 225ch GT Pack e-EAT8,Hybride /,106 545 km,/ 2021 /,Automatique,0,1,1,1,1,1,1,10 999 €
RENAULT,Megane,1.3 TCe 140ch Techno EDC -23,Essence /,14 403 km,/ 2023 /,Automatique,0,0,1,1,1,1,1,10 999 €
RENAULT,Clio,1.0 SCe 65ch Evolution,Essence /,12 km,/ 2023 /,Manuelle,1,1,1,1,0,0,1,10 999 €
MERCEDES,Cla,200 d 150ch AMG Line 8G-DCT 8cv,Diesel /,22 771 km,/ 2022 /,Automatique,0,1,1,1,1,1,1,10 999 €
TOYOTA,Proace City,Medium 100 D-4D Business RC21,Diesel /,197 425 km,/ 2021 /,Manuelle,0,0,1,1,0,1,1,10 999 €
PEUGEOT,3008,1.2 PureTech 130ch S&S GT Line,Essence /,36 000 km,/ 2020 /,Manuelle,0,1,1,1,1,0,1,10 999 €
RENAULT,Zoe,Life charge normale R110 Achat Intégral - 20,Electrique /,16 711 km,/ 2020 /,Automatique,1,1,1,1,0,0,0,10 999 €
RENAULT,Clio,1.6 E-Tech 145ch full hybrid Techno,Hybride /,10 km,/ 2023 /,Automatique,1,1,1,1,1,1,1,10 999 €
NISSAN,Micra,1.0 IG-T 92ch Acenta 2021.5,Essence /,10 km,/ 2023 /,Manuelle,1,0,1,1,0,0,0,10 999 €
RENAULT,Clio,1.3 TCe 140ch RS Line,Essence /,5 000 km,/ 2023 /,Manuelle,0,1,1,1,1,1,1,10 999 €
MINI,Mini,Cooper 136ch Edition Greenwich BVA7 109g,Essence /,31 445 km,/ 2021 /,Automatique,0,1,1,1,1,0,1,10 999 €
MERCEDES,Glc,220 d 170ch Executive 4Matic 9G-Tronic,Diesel /,109 844 km,/ 2017 /,Automatique,1,0,1,1,1,0,1,10 999 €
DACIA,Jogger,1.6 hybrid 140ch Extreme 7 places,Hybride /,9 500 km,/ 2024 /,Automatique,0,1,1,1,1,1,1,10 999 €
RENAULT,Grand Scenic,1.3 TCe 140ch Intens EDC - 21,Essence /,53 590 km,/ 2021 /,Automatique,0,1,1,1,1,1,1,10 999 €
JAGUAR,E-Pace,2.0D 150ch AWD BVA9,Diesel /,53 847 km,/ 2019 /,Automatique,0,1,1,1,1,1,1,10 999 €
CITROEN,C3,1.2 PureTech 83ch S&S Shine,Essence /,19 752 km,/ 2021 /,Manuelle,0,0,1,1,1,0,1,10 999 €
OPEL,Corsa,1.4 Turbo 100ch Edition Start/Stop 3p,Essence /,105 850 km,/ 2015 /,Manuelle,1,0,1,1,0,0,0,10 999 €
OPEL,Corsa,Corsa-e 136ch Edition,Electrique /,65 824 km,/ 2021 /,Automatique,1,1,1,1,1,0,0,10 999 €
RENAULT,Clio,1.6 E-Tech 140ch Initiale Paris,Hybride /,47 307 km,/ 2020 /,Automatique,0,1,1,1,1,0,1,19 499 €
VOLVO,Xc60,B4 AdBlue 197ch Plus Style Dark Geartronic,Diesel M /,51 500 km,/ 2022 /,Automatique,0,0,1,1,1,1,1,19 499 €
DACIA,Lodgy,1.5 Blue dCi 115ch 15 ans 7 places E6D-Full,Diesel /,44 200 km,/ 2021 /,Manuelle,1,0,1,1,0,1,1,19 499 €
DACIA,Duster,1.5 Blue dCi 115ch Confort 4x4,Diesel /,9 296 km,/ 2022 /,Manuelle,1,0,1,1,0,0,1,19 499 €
CITROEN,C3,1.2 PureTech 83ch S&S Shine,Essence /,60 660 km,/ 2021 /,Manuelle,0,0,1,1,1,0,1,19 499 €
PEUGEOT,2008,1.2 PureTech 110ch Allure S&S,Essence /,77 431 km,/ 2017 /,Manuelle,1,1,1,0,1,0,1,19 499 €
TOYOTA,Prius,122h Dynamic,Hybride /,109 411 km,/ 2017 /,Automatique,1,1,1,1,1,1,0,19 499 €
BMW,I3,170ch 94Ah (REx) iLife Lodge,Electrique /,77 576 km,/ 2016 /,Automatique,1,0,1,1,1,0,1,19 499 €
DS,Ds 7 Crossback,BlueHDi 180ch Performance Line + Automatique,Diesel /,53 000 km,/ 2021 /,Automatique,1,0,0,0,1,1,0,19 499 €
PEUGEOT,2008,1.2 PureTech 130ch E6.c GT Line S&S,Essence /,73 742 km,/ 2018 /,Manuelle,1,1,1,0,1,1,1,19 499 €
RENAULT,Grand Scenic,1.7 Blue dCi 120ch Business 7 places,Diesel /,82 077 km,/ 2019 /,Manuelle,1,0,1,1,1,0,1,19 499 €
CITROEN,C4 Cactus,PureTech 110 Rip Curl S&S,Essence /,96 669 km,/ 2017 /,Manuelle,1,0,1,1,0,1,1,19 499 €
RENAULT,Kadjar,1.3 TCe 140ch FAP Intens - 21,Essence /,56 265 km,/ 2020 /,Manuelle,0,1,1,1,1,1,1,19 499 €
PEUGEOT,5008,1.2 PureTech 130ch Allure S&S,Essence /,61 675 km,/ 2017 /,Manuelle,1,0,1,1,1,0,1,19 499 €
FIAT,Panda,1.2 8v 69ch Lounge Business,Essence /,66 220 km,/ 2013 /,Manuelle,1,0,0,1,0,0,0,19 499 €
OPEL,Crossland X,1.2 Turbo 110ch Elegance,Essence /,33 581 km,/ 2021 /,Manuelle,0,1,1,1,1,0,0,19 499 €
PEUGEOT,208,1.2 PureTech 75ch S&S Like,Essence /,42 266 km,/ 2019 /,Manuelle,1,0,1,1,0,0,0,19 499 €
AUDI,Q5,2.0 TDI 190ch clean diesel S line competition plus quattro S tronic 7,Diesel /,93 193 km,/ 2016 /,Automatique,1,0,1,1,1,1,1,19 499 €
PEUGEOT,2008,1.2 PureTech 130ch S&S Style EAT8,Essence /,8 478 km,/ 2022 /,Automatique,1,1,1,1,1,0,1,19 499 €
MERCEDES,Gle,350 de 194+136ch AMG Line 4Matic 9G-Tronic,Hybride R /,36 053 km,/ 2022 /,Automatique,0,0,1,1,1,1,1,19 499 €
DACIA,Sandero,1.5 Blue dCi 95ch Stepway - 20,Diesel /,39 168 km,/ 2020 /,Manuelle,1,0,1,1,0,0,1,19 499 €
PEUGEOT,3008,HYBRID 225ch Allure e-EAT8,Hybride R /,55 553 km,/ 2021 /,Automatique,1,0,1,1,1,0,1,19 499 €
NISSAN,Qashqai,1.3 Mild Hybrid 140ch Tekna,Essence M /,34 019 km,/ 2022 /,Manuelle,0,0,1,1,1,1,1,19 499 €
PEUGEOT,2008,1.2 PureTech 100ch S&S Active,Essence /,50 km,/ 2023 /,Manuelle,1,1,1,1,1,0,1,19 499 €
VOLKSWAGEN,Tiguan,2.0 TDI 150ch Carat DSG7 Euro6d-T,Diesel /,71 353 km,/ 2019 /,Automatique,0,0,1,1,1,1,1,19 499 €
PEUGEOT,508,PureTech 225ch S&S GT EAT8,Essence /,57 351 km,/ 2018 /,Automatique,1,0,1,0,1,0,0,19 499 €
PEUGEOT,208,1.2 PureTech 100ch S&S Active Business EAT8,Essence /,50 678 km,/ 2021 /,Automatique,1,0,1,1,0,0,1,19 499 €
PEUGEOT,208,1.2 PureTech 100ch S&S Style,Essence /,11 711 km,/ 2023 /,Manuelle,1,1,1,1,0,0,1,19 499 €
BMW,Serie 5,520dA 197ch M Sport,Diesel M /,8 000 km,/ 2023 /,Automatique,0,1,1,1,1,1,1,19 499 €
PEUGEOT,2008,e-2008 136ch Style,Electrique /,11 334 km,/ 2022 /,Automatique,1,1,1,1,1,0,1,19 499 €
MERCEDES,Glc,300 de 333ch AMG Line 4Matic 9G-Tronic,Hybride R /,232 km,/ 2024 /,Automatique,0,1,1,1,1,1,1,85 500 €
CITROEN,C3,1.2 PureTech 83ch S&S Feel Business,Essence /,13 916 km,/ 2021 /,Manuelle,0,0,1,1,1,0,1,85 500 €
MINI,Countryman,Cooper D 150ch Yours BVA8,Diesel /,57 638 km,/ 2021 /,Automatique,0,1,1,1,1,0,1,85 500 €
DS,Ds 3,PureTech 130ch Performance Line + Automatique,Essence /,9 000 km,/ 2023 /,Automatique,1,0,1,1,1,0,1,85 500 €
CITROEN,C3,1.2 PureTech 83ch S&S Feel Business,Essence /,21 722 km,/ 2021 /,Manuelle,0,0,1,1,1,0,1,85 500 €
PEUGEOT,3008,1.2 PureTech 130ch S&S GT EAT8,Essence /,14 859 km,/ 2023 /,Automatique,0,1,1,1,1,1,1,85 500 €
NISSAN,Juke,1.2 DIG-T 115ch Acenta Pack Design,Essence /,53 974 km,/ 2018 /,Manuelle,1,1,1,1,1,0,0,85 500 €
PEUGEOT,3008,1.2 PureTech 130ch S&S GT Pack EAT8,Essence /,53 012 km,/ 2021 /,Automatique,0,1,1,1,1,1,1,85 500 €
BMW,M4 Coupe,3.0 510ch Competition,Essence /,19 228 km,/ 2021 /,Automatique,1,0,1,1,1,0,1,85 500 €
MERCEDES,Gla,250 e 160+102ch AMG Line 8G-DCT,Hybride R /,8 652 km,/ 2023 /,Automatique,0,1,1,1,1,1,1,85 500 €
NISSAN,Micra,1.0 IG-T 100ch Made in France 2019 Euro6-EVAP,Essence /,43 450 km,/ 2020 /,Manuelle,1,0,1,1,0,0,0,85 500 €
DACIA,Jogger,1.0 TCe 110ch Extreme+ 7 places,Essence /,2 860 km,/ 2023 /,Manuelle,0,1,1,1,1,1,1,85 500 €
BMW,Serie 1,116dA 116ch M Sport DKG7,Diesel /,72 800 km,/ 2021 /,Automatique,0,1,1,1,1,1,0,85 500 €
DACIA,Sandero,1.0 SCe 65ch Essentiel,Essence /,19 120 km,/ 2021 /,Manuelle,1,1,1,1,0,0,1,85 500 €
MERCEDES,Classe B,200d 150ch Progressive Line 8G-DCT,Diesel /,53 770 km,/ 2023 /,Automatique,0,1,1,1,1,1,1,85 500 €
PEUGEOT,3008,HYBRID4 300ch GT e-EAT8,Hybride /,19 750 km,/ 2022 /,Automatique,0,1,1,1,1,1,1,85 500 €
RENAULT,Trafic,L2H1 3T 2.0 Blue dCi 150ch Confort,Diesel /,70 248 km,/ 2022 /,Manuelle,0,1,1,1,0,0,0,85 500 €
PEUGEOT,2008,1.2 PureTech 100ch S&S Style,Essence /,30 910 km,/ 2022 /,Manuelle,1,1,1,1,1,0,1,85 500 €
MINI,Mini,Cooper SE 184ch Edition Camden BVA 5CV,Electrique /,14 899 km,/ 2022 /,Automatique,0,0,1,1,1,1,1,85 500 €
CITROEN,C3,PureTech 110ch Shine S&S,Essence /,87 691 km,/ 2017 /,Manuelle,1,0,1,0,1,0,1,85 500 €
MERCEDES,Glc,300 de 194+122ch AMG Line 4Matic 9G-Tronic,Hybride R /,69 125 km,/ 2022 /,Automatique,0,1,1,1,1,1,1,85 500 €
CITROEN,C3,1.2 PureTech 110ch S&S Shine 124g,Essence /,19 264 km,/ 2021 /,Manuelle,0,0,1,1,1,0,1,85 500 €
BMW,X1,xDrive25e 220ch M Sport,Hybride R /,74 897 km,/ 2020 /,Automatique,0,1,1,1,1,1,1,85 500 €
PEUGEOT,2008,1.6 BlueHDi 120ch Crossway S&S,Diesel /,104 355 km,/ 2017 /,Manuelle,1,0,1,1,1,0,1,85 500 €
DACIA,Sandero,1.5 dCi 75ch Lauréate,Diesel /,50 940 km,/ 2018 /,Manuelle,1,0,0,1,0,0,0,85 500 €
MERCEDES,Glc,350 d 204ch Fascination 4Matic 9G-Tronic Euro6c,Diesel /,133 036 km,/ 2019 /,Automatique,0,0,1,1,1,0,1,85 500 €
CITROEN,C4,BlueHDi 130ch S&S Shine EAT8,Diesel /,64 879 km,/ 2021 /,Automatique,0,0,1,1,1,1,1,85 500 €
VOLKSWAGEN,Polo,1.0 MPI 80ch Polo,Essence /,15 408 km,/ 2023 /,Manuelle,1,1,1,1,0,0,1,85 500 €
NISSAN,Juke,1.0 DIG-T 117ch Acenta,Essence /,33 823 km,/ 2021 /,Manuelle,1,1,1,1,0,1,0,85 500 €
PEUGEOT,2008,1.2 PureTech 110ch GT Line S&S,Essence /,59 826 km,/ 2018 /,Manuelle,1,1,1,0,1,0,1,85 500 €
RENAULT,Clio,1.0 TCe 90ch Techno,Essence /,14 454 km,/ 2023 /,Manuelle,0,1,1,1,1,1,1,17 499 €
RENAULT,Captur,1.6 E-Tech Plug-in 160ch Intens,Hybride R /,47 707 km,/ 2020 /,Automatique,1,1,1,1,1,0,1,17 499 €
RENAULT,Kadjar,1.5 dCi 110ch energy Intens EDC eco²,Diesel /,121 619 km,/ 2018 /,Automatique,0,1,1,1,1,1,1,17 499 €
CITROEN,Berlingo Van,M 650kg BlueHDi 130 S&S Club,Diesel /,84 858 km,/ 2019 /,Manuelle,0,0,1,1,0,0,1,17 499 €
SUZUKI,Across,2.5 Hybride Rechargeable 306ch Pack 2023,Hybride R /,15 500 km,/ 2023 /,Automatique,0,1,1,1,1,1,1,17 499 €
MERCEDES,Classe E Coupe,400 d 330ch AMG Line 4Matic 9G-Tronic,Diesel /,52 744 km,/ 2020 /,Automatique,0,0,1,1,1,1,1,17 499 €
PEUGEOT,208,1.2 PureTech 110ch Allure S&S EAT6 5cv 5p,Essence /,12 268 km,/ 2018 /,Automatique,1,0,1,0,1,1,1,17 499 €
DS,Ds 4,E-TENSE 225ch Performance Line +,Hybride /,12 460 km,/ 2023 /,Automatique,0,0,1,1,1,1,1,17 499 €
RENAULT,Kadjar,1.6 dCi 130ch energy Intens,Diesel /,91 000 km,/ 2017 /,Manuelle,0,1,1,1,1,1,1,17 499 €
OPEL,Mokka,1.2 Turbo 136ch Elegance Business,Essence /,5 063 km,/ 2023 /,Manuelle,0,1,1,1,1,1,1,17 499 €
