mark,model,description,fuel,km,year,gearbox,isofix,led,cruise_control,bluetooth,auto_clim,rear_cam,rear_rad,price
CITROEN,C4 X,Moteur électrique 136ch (100 kW) Shine Automatique,Electrique /,8 000 km,2023 /,Automatique,0,0,1,1,1,1,1,33 999 €
RENAULT,Clio,1.0 TCe 90ch Techno,Essence /,12 517 km,2023 /,Manuelle,0,1,1,1,1,1,1,33 999 €
MG,Ehs,1.5T GDI 258ch PHEV Luxury,Hybride R /,49 843 km,2022 /,Automatique,0,0,1,1,1,1,1,33 999 €
PEUGEOT,208,e-208 136ch Allure,Electrique /,37 000 km,2020 /,Automatique,1,0,1,1,1,0,1,33 999 €
PEUGEOT,308,1.2 PureTech 130ch S&S Allure Pack EAT8,Essence /,5 km,2023 /,Automatique,1,1,1,0,1,1,1,33 999 €
RENAULT,Clio,1.6 E-Tech 140ch Business,Hybride /,15 620 km,2020 /,Automatique,1,1,1,1,0,0,1,33 999 €
CITROEN,C3,1.2 PureTech 83ch S&S Feel Pack,Essence /,18 160 km,2020 /,Manuelle,0,0,1,1,1,0,0,33 999 €
RENAULT,Captur,1.0 TCe 90ch Evolution,Essence /,20 124 km,2023 /,Manuelle,1,1,1,1,0,0,1,33 999 €
CITROEN,C3,1.2 PureTech 83ch S&S Shine,Essence /,12 780 km,2022 /,Manuelle,0,0,1,1,1,0,1,33 999 €
MERCEDES,Glc,300 e 211+122ch AMG Line 4Matic 9G-Tronic Euro6d-T-EVAP-ISC,Hybride R /,19 004 km,2020 /,Automatique,0,0,1,1,1,1,1,33 999 €
MERCEDES,Eqa,250 190ch Limited Edition,Electrique /,38 024 km,2021 /,Automatique,1,1,0,1,1,1,1,33 999 €
RENAULT,Twingo,1.0 SCe 65ch Zen,Essence /,13 638 km,2021 /,Manuelle,1,0,0,1,1,0,0,33 999 €
SUZUKI,Ignis,1.2 Dualjet Hybrid 90ch Pack Allgrip Euro6d-T,Essence M /,62 612 km,2020 /,Manuelle,1,1,1,1,1,1,0,33 999 €
FORD,Transit Connect,L1 1.5 EcoBlue 75ch Trend,Diesel /,63 785 km,2021 /,Manuelle,1,0,0,1,0,0,0,33 999 €
FORD,Mustang Mach-E,Extended Range 99kWh 487ch AWD GT,Electrique /,5 000 km,2023 /,Automatique,0,1,1,1,1,0,1,33 999 €
VOLKSWAGEN,Tiguan,1.5 TSI 150ch Elegance DSG7,Essence /,75 842 km,2020 /,Automatique,0,0,1,1,1,1,1,33 999 €
MERCEDES,Glc,220 d 170ch Fascination 4Matic 9G-Tronic,Diesel /,149 017 km,2017 /,Automatique,0,0,1,1,1,0,1,33 999 €
FORD,Kuga,2.5 Duratec 180ch Hybrid FlexiFuel ST-Line X Powershift,Hybride /,10 km,2024 /,Automatique,0,1,1,1,1,0,1,33 999 €
CITROEN,C3 Aircross,PureTech 110ch S&S Feel EAT6 E6.d-TEMP 114g,Essence /,51 200 km,2019 /,Automatique,1,0,1,1,0,0,0,14 873 €
RENAULT,Trafic Combi,L2 1.6 dCi 145ch energy Intens 8 places,Diesel /,89 837 km,2016 /,Manuelle,1,0,1,1,0,0,1,14 873 €
CITROEN,C3,1.2 PureTech 83ch S&S C-Series 123g,Essence /,36 000 km,2021 /,Manuelle,0,0,1,1,1,0,1,14 873 €
DACIA,Sandero,1.0 ECO-G 100ch Stepway Confort,Gpl /,35 614 km,2021 /,Manuelle,1,1,1,1,1,0,1,14 873 €
RENAULT,Clio,1.0 TCe 100ch Evolution GPL,Gpl /,13 161 km,2023 /,Manuelle,1,1,1,1,0,0,1,14 873 €
DS,Ds 3 Crossback,PureTech 130ch Performance Line + Automatique,Essence /,15 704 km,2022 /,Automatique,0,0,1,1,1,0,0,14 873 €
PEUGEOT,208,e-208 156ch GT,Electrique /,2 000 km,2024 /,Automatique,1,1,1,1,1,1,1,14 873 €
PEUGEOT,3008,3008 ALLURE PURETECH 130CH S&S BVM6,Essence /,46 900 km,2018 /,Manuelle,1,0,1,1,1,0,1,14 873 €
DACIA,Sandero,1.0 SCe 65ch Access,Essence /,44 222 km,2021 /,Manuelle,1,1,0,0,0,0,0,14 873 €
MERCEDES,Gla,250 e 160+102ch AMG Line 8G-DCT,Hybride R /,30 724 km,2021 /,Automatique,0,0,1,1,1,1,1,14 873 €
JAGUAR,E-Pace,2.0D 180ch S AWD,Diesel /,73 826 km,2018 /,Manuelle,0,1,1,1,1,1,1,14 873 €
RENAULT,Austral,1.2 E-Tech full hybrid 200ch Iconic esprit Alpine,Hybride /,13 500 km,2023 /,Automatique,0,0,1,1,1,1,1,14 873 €
PEUGEOT,2008,e-2008 136ch GT,Electrique /,20 832 km,2020 /,Automatique,1,1,1,1,1,0,1,14 873 €
PEUGEOT,Expert,M 2.0 BlueHDi 145ch S&S EAT8,Diesel /,2 km,2023 /,Automatique,0,0,1,1,0,0,1,14 873 €
RENAULT,Clio,1.0 TCe 90ch Intens -21,Essence /,45 257 km,2020 /,Manuelle,1,1,1,1,1,0,1,14 873 €
PEUGEOT,208,1.2 PureTech 100ch S&S Active Pack,Essence /,12 119 km,2022 /,Manuelle,1,0,1,1,0,0,1,14 873 €
CITROEN,C5 Aircross,PureTech 130ch S&S Feel,Essence /,54 535 km,2020 /,Manuelle,1,0,1,1,1,0,1,14 873 €
SKODA,Fabia Combi,1.0 TSI 95ch Monte Carlo Euro6d-T,Essence /,102 439 km,2019 /,Manuelle,1,0,1,1,1,1,1,14 873 €
BMW,X6,xDrive 30dA 258ch M Sport,Diesel /,132 420 km,2017 /,Automatique,0,1,1,1,1,0,1,14 873 €
TOYOTA,C-Hr,184h GR-Sport 2WD E-CVT MY22,Hybride /,41 024 km,2022 /,Automatique,1,1,1,1,1,1,1,14 873 €
OPEL,Crossland X,1.2 Turbo 130ch Elegance BVA,Essence /,34 272 km,2020 /,Automatique,0,1,1,1,1,0,0,14 873 €
PEUGEOT,3008,1.6 THP 165ch Allure S&S EAT6,Essence /,115 950 km,2016 /,Automatique,1,0,1,1,1,0,1,14 873 €
PEUGEOT,2008,1.2 PureTech 110ch Crossway S&S EAT6,Essence /,90 630 km,2018 /,Automatique,0,1,1,0,1,1,1,14 873 €
MERCEDES,Classe B,250 e 160+102ch AMG Line Edition 8G-DCT,Hybride R /,57 099 km,2021 /,Automatique,0,1,1,1,1,1,1,14 873 €
CITROEN,C4 Cactus,PureTech 110ch S&S Shine E6.d,Essence /,33 740 km,2019 /,Manuelle,1,0,1,1,1,1,1,14 873 €
PEUGEOT,3008,1.6 BlueHDi 120ch Allure S&S,Diesel /,117 754 km,2017 /,Manuelle,1,0,1,1,1,0,1,14 873 €
DACIA,Sandero,1.0 ECO-G 100ch Stepway Confort,Gpl /,18 467 km,2021 /,Manuelle,1,1,1,1,1,0,1,14 873 €
RENAULT,Clio,1.0 TCe 90ch Evolution,Essence /,20 885 km,2023 /,Manuelle,1,1,1,1,0,0,1,14 873 €
BMW,Serie 3 Touring,330iA 258ch M Sport,Essence /,47 800 km,2021 /,Automatique,1,1,1,1,1,0,1,14 873 €
PEUGEOT,208,1.6 THP 208ch GTi by Peugeot Sport S&S 3p,Essence /,116 226 km,2017 /,Manuelle,1,0,1,0,1,1,1,14 873 €
TOYOTA,C-Hr,184h Collection 2WD E-CVT MY22,Hybride /,9 846 km,2023 /,Automatique,0,1,1,1,1,1,1,31 490 €
MG,Zs,1.5 VTi-Tech 106ch Comfort,Essence /,17 734 km,2022 /,Manuelle,1,1,1,1,0,0,1,31 490 €
AUDI,A6 Avant,40 TDI 204ch Business Executive S tronic 7,Diesel M /,98 536 km,2019 /,Automatique,0,1,1,1,1,1,1,31 490 €
PEUGEOT,2008,1.5 BlueHDi 110ch S&S Roadtrip,Diesel /,19 479 km,2021 /,Manuelle,0,1,1,1,1,1,1,31 490 €
KIA,Picanto,1.0 DPi 67ch GT Line,Essence /,5 969 km,2023 /,Manuelle,1,0,1,1,0,1,0,31 490 €
CITROEN,C4 Picasso,BlueHDi 120ch Feel S&S,Diesel /,58 679 km,2017 /,Manuelle,1,0,1,1,1,1,1,31 490 €
CITROEN,C3 Aircross,BlueHDi 100ch S&S Shine E6.d-TEMP,Diesel /,56 688 km,2021 /,Manuelle,1,0,1,1,1,0,1,31 490 €
PEUGEOT,508,HYBRID 225ch GT Pack e-EAT8,Hybride R /,142 898 km,2022 /,Automatique,1,0,1,0,1,1,1,31 490 €
PEUGEOT,308,1.2 PureTech 110ch E6.c S&S Active 108g,Essence /,36 473 km,2019 /,Manuelle,1,0,1,1,1,0,1,31 490 €
PEUGEOT,208,1.2 PureTech 100ch S&S Style,Essence /,8 431 km,2023 /,Manuelle,1,1,1,1,0,0,1,31 490 €
VOLKSWAGEN,Golf,1.5 TSI EVO 150ch Carat DSG7 Euro6d-T 5p,Essence /,68 298 km,2019 /,Automatique,0,1,1,1,1,1,1,31 490 €
VOLKSWAGEN,T-Roc,1.6 TDI 115ch Lounge Euro6d-T,Diesel /,132 454 km,2018 /,Manuelle,1,0,1,1,1,0,1,31 490 €
OPEL,Mokka,1.2 Turbo 130ch GS Line BVA8,Essence /,16 330 km,2022 /,Automatique,0,1,1,1,1,1,1,31 490 €
MERCEDES,Glc,300 de 333ch AMG Line 4Matic 9G-Tronic,Hybride R /,5 000 km,2024 /,Automatique,0,1,1,1,1,1,1,31 490 €
FORD,Focus,1.0 Flexifuel mHEV 125ch ST-Line Style,Essence M /,7 500 km,2023 /,Manuelle,0,0,1,1,1,0,1,31 490 €
DACIA,Duster,1.3 TCe 130ch FAP Journey 4x2,Essence /,10 790 km,2023 /,Manuelle,1,0,1,1,1,1,1,31 490 €
PEUGEOT,508,PureTech 180ch S&S Allure EAT8,Essence /,70 241 km,2020 /,Automatique,1,0,1,0,1,0,0,31 490 €
PEUGEOT,2008,1.5 BlueHDi 130ch S&S Allure EAT8,Diesel /,112 328 km,2020 /,Automatique,1,1,1,1,1,0,0,31 490 €
DS,Ds 7 Crossback,BlueHDi 180ch Performance Line Automatique,Diesel /,38 540 km,2020 /,Automatique,1,0,0,0,1,0,1,31 490 €
RENAULT,Twingo,E-Tech Electric Life R80 Achat Intégral - 21,Electrique /,28 100 km,2021 /,Automatique,1,0,0,0,0,0,0,31 490 €
TOYOTA,Yaris,116h Design 5p MY22,Hybride /,22 251 km,2022 /,Automatique,1,1,1,1,1,1,0,31 490 €
VOLKSWAGEN,Golf,2.0 TDI SCR 200ch GTD DSG7,Diesel /,60 950 km,2022 /,Automatique,0,1,1,1,1,1,1,31 490 €
CITROEN,C4,1.5 BlueHDi 130ch S&S SHINE PLUS Automatique,Diesel /,9 179 km,2023 /,Automatique,0,0,1,1,1,1,1,31 490 €
CITROEN,C3,1.2 PureTech 83ch S&S Shine Business 123g,Essence /,13 200 km,2021 /,Manuelle,0,0,1,1,1,0,1,31 490 €
RENAULT,Grand Scenic,1.7 Blue dCi 120ch Business 7 places,Diesel /,36 952 km,2020 /,Manuelle,1,0,1,1,1,0,1,31 490 €
PEUGEOT,5008,1.2 PureTech 130ch Allure S&S,Essence /,56 366 km,2018 /,Manuelle,1,0,1,1,1,0,1,31 490 €
PEUGEOT,2008,1.2 PureTech 130ch S&S GT Line EAT8 7cv,Essence /,20 957 km,2020 /,Automatique,1,1,1,1,1,0,0,31 490 €
FIAT,Tipo,1.4 95ch Pop 5p,Essence /,43 000 km,2017 /,Manuelle,1,0,1,1,0,0,0,31 490 €
VOLKSWAGEN,T-Roc,2.0 TDI 150ch R-Line DSG7,Diesel /,9 000 km,2023 /,Automatique,0,0,1,1,1,1,1,31 490 €
DACIA,Sandero,1.5 Blue dCi 95ch Techroad,Diesel /,94 803 km,2019 /,Manuelle,1,0,1,1,1,1,1,31 490 €
CITROEN,C4,BlueHDi 130ch S&S Shine EAT8,Diesel /,77 595 km,2022 /,Automatique,0,0,1,1,1,1,1,17 980 €
PEUGEOT,3008,HYBRID4 300ch GT Pack e-EAT8,Hybride /,24 303 km,2021 /,Automatique,0,1,1,1,1,1,1,17 980 €
PEUGEOT,3008,1.2 PureTech 130ch GT Line S&S,Essence /,91 700 km,2018 /,Manuelle,0,0,1,1,1,0,1,17 980 €
RENAULT,Clio,1.6 E-Tech 145ch full hybrid esprit Alpine,Hybride /,1 358 km,2023 /,Automatique,0,1,1,1,1,1,1,17 980 €
PEUGEOT,2008,e-2008 136ch GT Pack,Electrique /,23 792 km,2021 /,Automatique,0,1,1,1,1,1,1,17 980 €
CITROEN,C3,1.2 PureTech 83ch S&S Feel Pack,Essence /,44 971 km,2021 /,Manuelle,0,0,1,1,1,0,0,17 980 €
RENAULT,Grand Scenic,1.7 Blue dCi 120ch Zen - 20,Diesel /,55 674 km,2020 /,Manuelle,1,0,1,1,1,0,1,17 980 €
PEUGEOT,2008,1.5 BlueHDi 110ch S&S Active Business 5cv,Diesel /,67 287 km,2021 /,Manuelle,1,1,1,1,0,0,1,17 980 €
RENAULT,Clio,1.0 TCe 90ch Intens -21,Essence /,47 143 km,2021 /,Manuelle,1,1,1,1,1,0,1,17 980 €
RENAULT,Arkana,1.6 E-Tech 145ch Intens -21B,Hybride /,43 255 km,2021 /,Automatique,0,1,1,1,1,1,1,17 980 €
PEUGEOT,2008,1.2 PureTech 130ch S&S GT Line EAT8 7cv,Essence /,38 129 km,2021 /,Automatique,1,1,1,1,1,0,0,17 980 €
RENAULT,Express,1.3 TCe 100ch Confort 22,Essence /,10 km,2023 /,Manuelle,0,0,1,0,0,0,0,17 980 €
PEUGEOT,208,1.2 PureTech 100ch S&S Allure EAT8,Essence /,62 894 km,2020 /,Automatique,1,0,1,1,1,0,1,17 980 €
AUDI,Q2,35 TDI 150ch S line S tronic 7,Diesel /,7 000 km,2023 /,Automatique,0,1,1,1,1,1,1,17 980 €
MINI,Countryman,Cooper 136ch Northwood BVA7,Essence /,31 373 km,2021 /,Automatique,0,0,1,1,1,1,1,17 980 €
CITROEN,C3,PureTech 110ch Shine S&S EAT6,Essence /,55 756 km,2017 /,Automatique,1,0,1,0,1,0,1,17 980 €
DACIA,Duster,1.5 Blue dCi 115ch Prestige 4x2 E6U,Diesel /,61 826 km,2020 /,Manuelle,1,0,1,1,1,1,1,17 980 €
RENAULT,Kadjar,1.2 TCe 130ch energy Intens,Essence /,99 677 km,2015 /,Manuelle,0,1,1,1,1,1,1,17 980 €
PEUGEOT,508,HYBRID4 360ch e-EAT8 PEUGEOT SPORT ENGINEERED,Hybride R /,25 000 km,2021 /,Automatique,1,0,1,0,1,1,1,17 980 €
FORD,Kuga,1.5 EcoBlue 120ch Titanium BVA,Diesel /,116 245 km,2018 /,Automatique,1,0,1,1,1,0,1,17 980 €
RENAULT,Clio,1.0 TCe 90ch Evolution,Essence /,4 327 km,2023 /,Manuelle,1,1,1,1,0,0,1,17 980 €
MINI,Countryman,Cooper D 150ch Northwood,Diesel /,39 666 km,2022 /,Manuelle,0,0,1,1,1,1,1,17 980 €
BMW,X5,xDrive45e 394ch M Sport,Hybride R /,118 043 km,2019 /,Automatique,0,0,1,1,1,1,1,17 980 €
RENAULT,Zoe,Zen charge normale R110 Achat Intégral - 20,Electrique /,47 610 km,2020 /,Automatique,1,1,1,1,1,0,0,17 980 €
MINI,Countryman,Cooper SE 136ch + 88ch JCW ALL4 BVA,Hybride R /,64 584 km,2019 /,Automatique,0,0,1,1,1,1,1,17 980 €
RENAULT,Clio,1.3 TCe 130ch FAP Intens EDC,Essence /,5 168 km,2020 /,Automatique,1,1,1,1,1,0,1,17 980 €
PEUGEOT,208,1.6 BlueHDi 100ch S&S Premium Pack Euro6c,Diesel /,120 052 km,2019 /,Manuelle,0,0,1,1,0,0,0,17 980 €
PEUGEOT,208,e-208 136ch Active,Electrique /,54 770 km,2021 /,Automatique,1,0,1,1,1,0,0,17 980 €
CITROEN,C3,1.2 PureTech 83ch S&S C-Series 123g,Essence /,16 559 km,2023 /,Manuelle,0,0,1,1,1,0,0,17 980 €
DACIA,Sandero,1.0 ECO-G 100ch Stepway Confort,Gpl /,43 952 km,2021 /,Manuelle,1,1,1,1,1,0,1,17 980 €
PEUGEOT,308,1.5 BlueHDi 130ch S&S Allure EAT8,Diesel /,4 km,2023 /,Automatique,1,1,1,0,1,1,1,29 299 €
PORSCHE,Panamera Sport Turismo,2.9 V6 560ch 4S E-Hybrid,Hybride R /,31 709 km,2021 /,Automatique,1,1,1,0,1,0,1,29 299 €
PEUGEOT,208,1.2 PureTech 100ch S&S Allure EAT8,Essence /,58 154 km,2021 /,Automatique,1,1,1,1,1,0,1,29 299 €
TOYOTA,Yaris,116h Iconic 5p MY21,Hybride /,45 226 km,2021 /,Automatique,1,1,1,1,1,1,0,29 299 €
RENAULT,Captur,1.3 TCe mild hybrid 140ch Techno Fast Track,Essence M /,2 754 km,2023 /,Manuelle,0,1,1,1,1,1,1,29 299 €
DS,Ds 3 Crossback,BlueHDi 100ch So Chic,Diesel /,98 969 km,2020 /,Manuelle,1,0,1,1,1,0,1,29 299 €
VOLKSWAGEN,Polo,1.0 TSI 95ch Business Euro6d-T,Essence /,46 754 km,2019 /,Manuelle,1,0,0,1,0,0,1,29 299 €
SKODA,Octavia,1.5 TSI ACT 150ch Business,Essence /,5 000 km,2023 /,Manuelle,1,1,1,1,1,1,1,29 299 €
RENAULT,Captur,1.5 dCi 90ch energy Intens eco²,Diesel /,18 004 km,2016 /,Manuelle,1,1,1,1,1,0,1,29 299 €
PEUGEOT,2008,1.2 PureTech 100ch S&S Active Pack,Essence /,30 395 km,2022 /,Manuelle,1,1,1,1,0,0,1,29 299 €
PEUGEOT,3008,1.2 PureTech 130ch E6.c Allure S&S,Essence /,57 574 km,2018 /,Manuelle,1,0,1,1,1,0,1,29 299 €
PEUGEOT,208,1.2 PureTech 130ch S&S Allure Pack EAT8,Essence /,10 000 km,2022 /,Automatique,0,1,1,1,1,1,1,29 299 €
VOLKSWAGEN,Tiguan,2.0 TDI 150ch Carat Euro6d-T,Diesel /,74 044 km,2020 /,Manuelle,0,0,1,1,1,1,1,29 299 €
AUDI,Q5,35 TDI 163ch Design S tronic 7,Diesel M /,10 671 km,2022 /,Automatique,0,1,1,1,1,1,1,29 299 €
PEUGEOT,508 Sw,PureTech 180ch S&S Allure EAT8 9cv,Essence /,83 327 km,2020 /,Automatique,1,0,1,0,1,0,0,29 299 €
FORD,Focus,1.0 EcoBoost 125ch Stop&Start Titanium,Essence /,54 024 km,2017 /,Manuelle,1,0,1,1,1,0,1,29 299 €
PEUGEOT,208,1.5 BlueHDi 100ch S&S Active,Diesel /,30 868 km,2023 /,Manuelle,1,0,1,1,0,0,0,29 299 €
RENAULT,Zoe,Life charge normale R110 - 20,Electrique /,32 652 km,2020 /,Automatique,1,1,1,1,0,0,0,29 299 €
RENAULT,Captur,1.0 TCe 90ch Intens -21,Essence /,33 557 km,2022 /,Manuelle,1,1,1,1,1,0,1,29 299 €
RENAULT,Espace,2.0 Blue dCi 160ch Intens EDC,Diesel /,88 035 km,2019 /,Automatique,0,0,1,1,1,1,1,29 299 €
RENAULT,Arkana,1.3 TCe 140ch FAP RS Line EDC -21B,Essence M /,13 323 km,2021 /,Automatique,0,0,1,1,1,1,1,29 299 €
PEUGEOT,308,1.2 PureTech 130ch E6.c S&S Allure EAT8,Essence /,31 663 km,2019 /,Automatique,1,0,1,1,1,0,1,29 299 €
RENAULT,Zoe,Intens charge rapide Q90 MY19,Electrique /,93 800 km,2019 /,Automatique,1,0,1,1,1,0,0,29 299 €
PEUGEOT,508 Sw,HYBRID 225ch GT e-EAT8,Hybride R /,6 000 km,2023 /,Automatique,1,0,1,0,1,1,1,29 299 €
RENAULT,Master,F3300 L2H2 2.3 Blue dCi 135ch Confort Euro6,Diesel /,10 km,2023 /,Manuelle,0,0,1,1,0,0,0,29 299 €
ALFA ROMEO,Giulia,2.2 JTD 190ch Sprint AT8 MY20,Diesel /,83 659 km,2020 /,Automatique,1,0,1,1,1,1,1,29 299 €
NISSAN,Leaf,150ch 40kWh 10ème Anniversaire 21,Electrique /,74 194 km,2021 /,Automatique,1,0,1,1,1,1,0,29 299 €
DACIA,Duster,1.3 TCe 130ch FAP Prestige 4x2,Essence /,45 723 km,2019 /,Manuelle,1,0,1,1,1,1,1,29 299 €
PEUGEOT,208,1.5 BlueHDi 100ch S&S Allure,Diesel /,47 899 km,2019 /,Manuelle,1,0,1,1,1,0,1,29 299 €
PORSCHE,Cayenne Coupe,4.0 V8 680ch Turbo S E-Hybrid Euro6d-T-EVAP-ISC,Hybride R /,40 203 km,2021 /,Automatique,0,0,0,0,0,0,0,29 299 €
RENAULT,Megane,E-Tech Electric EV60 130ch Evolution ER optimum charge -C,Electrique /,9 500 km,2023 /,Automatique,0,1,1,1,1,1,1,32 490 €
VOLKSWAGEN,T-Cross,1.0 TSI 115ch Style DSG7,Essence /,6 990 km,2024 /,Automatique,0,1,1,1,1,1,1,32 490 €
PEUGEOT,2008,1.2 PureTech 130ch S&S Allure,Essence /,64 149 km,2019 /,Manuelle,1,1,1,1,1,0,0,32 490 €
FORD,Puma,1.0 EcoBoost 125ch mHEV ST-Line X,Essence M /,40 301 km,2020 /,Manuelle,1,0,1,1,1,0,1,32 490 €
RENAULT,Captur,1.0 TCe 90ch Techno,Essence /,17 255 km,2023 /,Manuelle,0,1,1,1,1,1,1,32 490 €
MG,Mg4,EV 245ch - 77kWh Luxury MY23,Electrique /,7 500 km,2024 /,Automatique,1,1,1,1,1,0,1,32 490 €
PEUGEOT,208,1.2 PureTech 100ch S&S Active Business,Essence /,19 590 km,2021 /,Manuelle,1,0,1,1,0,0,1,32 490 €
PEUGEOT,3008,1.2 PureTech 130ch E6.c GT Line S&S,Essence /,74 300 km,2018 /,Manuelle,0,0,1,1,1,0,1,32 490 €
CITROEN,C3,PureTech 82ch Shine S&S E6.d,Essence /,29 669 km,2019 /,Manuelle,1,0,1,0,1,1,1,32 490 €
PEUGEOT,208,1.2 PureTech 100ch S&S Active Business EAT8,Essence /,20 984 km,2021 /,Automatique,1,0,1,1,0,0,1,32 490 €
DACIA,Spring,Confort - Achat Intégral,Electrique /,3 758 km,2022 /,Automatique,1,0,0,1,0,0,0,32 490 €
RENAULT,Twingo,Electric Life R80 Achat Intégral,Electrique /,21 991 km,2021 /,Automatique,1,0,0,0,0,0,0,32 490 €
CITROEN,C3,1.2 PureTech 83ch S&S Shine,Essence /,14 211 km,2021 /,Manuelle,0,0,1,1,1,0,1,32 490 €
CITROEN,C4 Cactus,PureTech 110ch S&S Feel EAT6 E6.d-TEMP,Essence /,63 237 km,2019 /,Automatique,1,0,1,1,1,0,1,32 490 €
RENAULT,Arkana,1.3 TCe mild hybrid 140ch RS Line EDC -22,Essence M /,3 736 km,2023 /,Automatique,0,0,1,1,1,1,1,32 490 €
RENAULT,Arkana,1.3 TCe 140ch FAP Intens EDC -21B,Essence M /,9 319 km,2022 /,Automatique,0,0,1,1,1,1,1,32 490 €
RENAULT,Kadjar,1.5 Blue dCi 115ch Business 131g,Diesel /,51 338 km,2020 /,Manuelle,1,0,1,1,1,0,1,32 490 €
CITROEN,C5 X,Hybride rechargeable 225ch Shine Pack ëEAT8,Hybride /,2 000 km,2023 /,Automatique,0,0,1,1,1,1,1,32 490 €
DACIA,Sandero,1.0 TCe 90ch Stepway Confort -22,Essence /,48 485 km,2021 /,Manuelle,1,1,1,1,0,0,1,32 490 €
CHEVROLET,Corvette,6.2 V8 466ch 2LT AT8,Essence /,58 569 km,2019 /,Automatique,0,0,1,1,1,1,0,32 490 €
CITROEN,C5 Aircross,BlueHDi 130ch S&S Shine EAT8,Diesel /,76 500 km,2020 /,Automatique,1,0,1,1,1,0,1,32 490 €
PEUGEOT,308,1.5 BlueHDi 130ch S&S Active,Diesel /,39 820 km,2018 /,Manuelle,1,0,1,1,1,0,1,32 490 €
PEUGEOT,3008,HYBRID 225ch GT e-EAT8,Hybride /,69 477 km,2020 /,Automatique,0,1,1,1,1,1,1,32 490 €
PEUGEOT,5008,1.5 BlueHDi 130ch S&S Allure Pack EAT8,Diesel /,3 000 km,2023 /,Automatique,0,1,1,1,1,1,1,32 490 €
PEUGEOT,208,1.2 Hybrid 100ch Allure e-DCS6,Essence M /,50 km,2023 /,Automatique,1,1,1,1,1,0,1,32 490 €
CITROEN,C5 X,PureTech 180ch S&S Shine Pack EAT8,Essence /,7 250 km,2023 /,Automatique,0,0,1,1,1,1,1,32 490 €
RENAULT,Twingo,E-Tech Electric Urban Night R80 Achat Intégral,Electrique /,5 716 km,2022 /,Automatique,1,0,1,1,1,1,1,32 490 €
BMW,X2,sDrive18dA 150ch M Sport Euro6d-T,Diesel /,31 578 km,2020 /,Automatique,0,0,1,1,1,1,1,32 490 €
VOLKSWAGEN,E-Up!,Electrique 83ch 4cv,Electrique /,9 600 km,2022 /,Automatique,1,0,0,1,1,0,0,32 490 €
PEUGEOT,208,1.2 PureTech 100ch S&S Style 118g,Essence /,17 210 km,2022 /,Manuelle,1,1,1,1,0,0,1,32 490 €
PEUGEOT,208,e-208 136ch Style,Electrique /,23 399 km,2022 /,Automatique,1,1,1,1,1,0,1,20 490 €
CITROEN,C3,PureTech 82ch ELLE,Essence /,78 377 km,2019 /,Manuelle,1,0,1,0,1,1,0,20 490 €
RENAULT,Captur,1.5 Blue dCi 115ch Business EDC,Diesel /,25 440 km,2020 /,Automatique,1,1,1,1,0,1,1,20 490 €
KIA,Ceed,1.6 CRDI 136ch MHEV Active,Diesel M /,32 149 km,2022 /,Manuelle,1,0,1,1,1,1,1,20 490 €
RENAULT,Zoe,Life charge normale R90 MY19,Electrique /,46 015 km,2019 /,Automatique,1,0,1,1,0,0,0,20 490 €
RENAULT,Zoe,Intens charge normale R135 Achat Intégral,Electrique /,74 880 km,2020 /,Automatique,1,1,1,1,1,1,0,20 490 €
CITROEN,Berlingo Van,M 650kg BlueHDi 130 S&S Club,Diesel /,139 415 km,2019 /,Manuelle,0,0,1,1,0,0,1,20 490 €
NISSAN,Qashqai,e-POWER 190ch - 2WD N-CONNECTA Pack Design + Roue de secours,Hybride /,17 895 km,2022 /,Automatique,0,1,1,1,1,1,1,20 490 €
NISSAN,Juke,1.6 Hybrid 143ch N-Connecta 2023,Hybride /,17 948 km,2023 /,Automatique,1,1,1,1,1,1,1,20 490 €
SKODA,Kamiq,1.0 TSI Evo 110ch Business,Essence /,44 099 km,2021 /,Manuelle,1,1,1,1,1,0,1,20 490 €
DACIA,Sandero,1.0 TCe 90ch Stepway Confort -22,Essence /,16 710 km,2021 /,Manuelle,1,1,1,1,0,0,1,20 490 €
NISSAN,Leaf,150ch 40kWh N-Connecta 21.5,Electrique /,20 000 km,2021 /,Automatique,1,0,1,1,1,1,1,20 490 €
CITROEN,C4,Moteur électrique 136ch (100 kW) Feel Pack Automatique,Electrique /,63 100 km,2021 /,Automatique,0,0,1,1,1,1,1,20 490 €
RENAULT,Captur,0.9 TCe 90ch Intens - 19,Essence /,73 784 km,2019 /,Manuelle,1,1,1,1,1,0,1,20 490 €
DACIA,Sandero,1.0 TCe 100ch Stepway,Essence /,88 338 km,2020 /,Manuelle,1,0,1,1,0,0,1,20 490 €
DACIA,Duster,1.5 Blue dCi 115ch Prestige 4x4,Diesel /,53 556 km,2019 /,Manuelle,1,0,1,1,1,1,1,20 490 €
DACIA,Spring,Expression,Electrique /,12 849 km,2022 /,Automatique,1,0,0,1,0,1,1,20 490 €
RENAULT,Clio,1.3 TCe 140ch RS Line,Essence /,19 km,2023 /,Manuelle,0,1,1,1,1,1,1,20 490 €
FORD,Focus,1.0 EcoBoost 125ch mHEV ST-Line,Essence M /,64 600 km,2020 /,Manuelle,0,0,1,1,1,1,1,20 490 €
PEUGEOT,3008,HYBRID 225ch Allure Business e-EAT8 10cv,Hybride R /,65 667 km,2020 /,Automatique,0,1,1,1,1,0,1,20 490 €
