mark,model,description,fuel,km,year,gearbox,isofix,led,cruise_control,bluetooth,auto_clim,rear_cam,rear_rad,price
MERCEDES,Classe B,180 d 109ch Sport Edition,Diesel /,40 704 km,/ 2018 /,Manuelle,1,1,1,1,0,1,0,65 990 €
PEUGEOT,2008,1.2 PureTech 130ch S&S Allure,Essence /,76 357 km,/ 2020 /,Manuelle,1,1,1,1,1,0,0,65 990 €
MINI,Clubman,One 102ch Canonbury 5cv,Essence /,13 952 km,/ 2021 /,Manuelle,0,0,1,1,1,1,1,65 990 €
PEUGEOT,Partner,Standard 650kg BlueHDi 130ch S&S Asphalt EAT8,Diesel /,67 558 km,/ 2019 /,Automatique,0,0,1,1,0,1,1,65 990 €
DS,Ds 7 Crossback,E-TENSE 225ch Rivoli,Hybride R /,62 000 km,/ 2021 /,Automatique,1,0,0,0,1,1,0,65 990 €
DACIA,Duster,1.5 Blue dCi 115ch 15 ans 4x2 E6U,Diesel /,73 477 km,/ 2021 /,Manuelle,1,0,1,1,1,0,1,65 990 €
PEUGEOT,208,1.2 PureTech 75ch S&S Like 2022,Essence /,21 148 km,/ 2022 /,Manuelle,1,0,1,1,0,0,0,65 990 €
PEUGEOT,3008,1.2 PureTech 130ch Allure S&S EAT6,Essence /,85 143 km,/ 2018 /,Automatique,1,0,1,1,1,0,1,65 990 €
TOYOTA,Yaris,120 VVT-i Dynamic 5p MY22,Essence /,6 792 km,/ 2023 /,Manuelle,1,0,1,1,0,1,0,65 990 €
SUZUKI,S-Cross,1.4 Boosterjet Hybrid 129ch Style Allgrip,Essence M /,8 500 km,/ 2023 /,Manuelle,0,0,1,1,1,1,1,65 990 €
PEUGEOT,2008,1.2 PureTech 130ch S&S Allure Pack EAT8,Essence /,50 km,/ 2023 /,Automatique,1,1,1,1,1,0,1,65 990 €
OPEL,Corsa,1.2 Turbo 100ch Elegance Business,Essence /,69 000 km,/ 2021 /,Manuelle,1,1,1,1,0,0,1,65 990 €
RENAULT,Zoe,Intens charge normale R110,Electrique /,31 271 km,/ 2020 /,Automatique,1,1,1,1,1,1,0,65 990 €
OPEL,Mokka,1.2 Turbo 130ch Ultimate BVA8,Essence /,47 542 km,/ 2021 /,Automatique,0,1,1,1,1,1,1,65 990 €
MERCEDES,Classe B,180 d 109ch Fascination 7G-DCT,Diesel /,49 856 km,/ 2017 /,Automatique,0,0,1,1,1,1,1,65 990 €
TOYOTA,Yaris,70 VVT-i Ultimate 5p,Essence /,40 957 km,/ 2020 /,Manuelle,1,0,0,1,0,1,0,65 990 €
PEUGEOT,508 Sw,HYBRID 225ch Allure Business e-EAT8,Hybride R /,69 555 km,/ 2020 /,Automatique,1,0,1,0,1,0,0,65 990 €
PEUGEOT,208,1.2 PureTech 82ch Style 5p,Essence /,43 377 km,/ 2017 /,Manuelle,1,0,1,0,0,0,1,65 990 €
VOLKSWAGEN,Polo,1.0 TSI 95ch Life,Essence /,14 167 km,/ 2023 /,Manuelle,1,1,1,1,0,1,1,65 990 €
OPEL,Mokka X,1.6 CDTI 136ch Innovation 4x2,Diesel /,108 201 km,/ 2017 /,Manuelle,1,0,1,1,1,0,1,65 990 €
PEUGEOT,2008,1.2 PureTech 130ch S&S Allure EAT8,Essence /,5 km,/ 2023 /,Automatique,1,1,1,1,1,0,1,65 990 €
DACIA,Spring,Expression,Electrique /,9 726 km,/ 2023 /,Automatique,1,0,0,1,0,1,1,65 990 €
NISSAN,Qashqai,1.5 dCi 115ch Tekna DCT 2019 Euro6-EVAP,Diesel /,64 160 km,/ 2021 /,Automatique,0,0,1,1,1,1,1,65 990 €
NISSAN,Qashqai,1.5 dCi 115ch Tekna DCT 2019 Euro6-EVAP,Diesel /,64 160 km,/ 2021 /,Automatique,0,0,1,1,1,1,1,65 990 €
RENAULT,Kadjar,1.3 TCe 140ch FAP Business - 21,Essence /,21 659 km,/ 2021 /,Manuelle,1,0,1,1,1,1,1,19 480 €
OPEL,Grandland X,1.2 Turbo 130ch Innovation BVA,Essence /,70 879 km,/ 2018 /,Automatique,1,0,1,1,1,0,1,19 480 €
MAZDA,Cx-3,2.0 SKYACTIV-G 121ch Sélection Euro6d-T,Essence /,48 334 km,/ 2019 /,Manuelle,0,0,1,1,1,1,1,19 480 €
PORSCHE,Cayenne Coupe,3.0 V6 462ch E-Hybrid Platinum Edition,Hybride R /,17 673 km,/ 2022 /,Automatique,0,0,1,1,1,1,1,19 480 €
DACIA,Sandero,1.0 TCe 90ch Stepway Confort,Essence /,55 269 km,/ 2021 /,Manuelle,1,1,1,1,1,0,1,19 480 €
PEUGEOT,208,1.2 PureTech 100ch S&S Style,Essence /,12 993 km,/ 2022 /,Manuelle,1,1,1,1,0,0,1,19 480 €
JAGUAR,E-Pace,2.0D 180ch R-Dynamic AWD,Diesel /,148 581 km,/ 2018 /,Manuelle,1,1,1,1,1,1,1,19 480 €
OPEL,Corsa,1.2 75ch Edition,Essence /,13 901 km,/ 2023 /,Manuelle,0,0,1,1,0,0,0,19 480 €
NISSAN,Micra,1.0 IG-T 100ch Acenta 2020,Essence /,31 000 km,/ 2020 /,Manuelle,1,0,1,1,0,0,0,19 480 €
RENAULT,Megane,E-Tech Electric EV60 220ch Techno optimum charge,Electrique /,9 000 km,/ 2023 /,Automatique,0,1,1,1,1,1,1,19 480 €
FORD,Kuga,2.5 Duratec 190ch FHEV E85 ST-Line X BVA,Hybride /,5 000 km,/ 2024 /,Automatique,0,1,1,1,1,1,1,19 480 €
RENAULT,Clio,1.0 TCe 100ch Evolution GPL,Gpl /,15 180 km,/ 2023 /,Manuelle,1,1,1,1,0,0,1,19 480 €
TOYOTA,C-Hr,184h Dynamic Business 2WD E-CVT + Programme Beyond Zero Academy MY22,Hybride /,16 622 km,/ 2022 /,Automatique,1,0,1,1,1,1,1,19 480 €
PEUGEOT,208,1.2 PureTech 100ch S&S Active Business,Essence /,14 678 km,/ 2021 /,Manuelle,1,0,1,1,0,0,1,19 480 €
BMW,X1,ixDrive30 313ch Business Design,Electrique /,8 000 km,/ 2023 /,Automatique,0,1,1,1,1,1,1,19 480 €
RENAULT,Captur,1.3 TCe 130ch FAP Intens EDC,Essence /,59 254 km,/ 2020 /,Automatique,1,1,1,1,1,0,1,19 480 €
VOLKSWAGEN,Polo,1.0 TSI 95ch R-Line,Essence /,13 510 km,/ 2022 /,Manuelle,1,1,1,1,1,0,1,19 480 €
AUDI,Q2,35 TFSI 150ch Design S tronic 7,Essence /,31 400 km,/ 2021 /,Automatique,1,1,1,1,1,0,1,19 480 €
PEUGEOT,308,e-308 156ch First Edition,Electrique /,10 km,/ 2023 /,Automatique,1,1,1,0,1,1,1,19 480 €
RENAULT,Kangoo,1.5 Blue dCi 115ch Techno EDC - 23,Diesel /,3 268 km,/ 2023 /,Automatique,1,1,1,1,1,1,1,19 480 €
PEUGEOT,2008,1.2 PureTech 130ch S&S Active,Essence /,23 442 km,/ 2020 /,Manuelle,1,1,1,1,0,0,1,19 480 €
PEUGEOT,108,VTi 72 Style S&S 4cv 3p,Essence /,17 061 km,/ 2021 /,Manuelle,1,0,0,1,0,0,0,19 480 €
RENAULT,Arkana,1.6 E-Tech hybride 145ch Techno -22,Hybride /,14 000 km,/ 2023 /,Automatique,0,1,1,1,1,1,1,19 480 €
TOYOTA,Corolla,122h Design MY21,Hybride /,65 943 km,/ 2021 /,Automatique,1,1,1,1,1,1,0,19 480 €
NISSAN,Qashqai,e-POWER 190ch Tekna+ 2022,Hybride /,5 900 km,/ 2024 /,Automatique,0,1,1,1,1,1,1,19 480 €
VOLVO,Xc60,T8 AWD Recharge 303 + 87ch Inscription Luxe Geartronic,Hybride R /,39 817 km,/ 2020 /,Automatique,0,0,1,1,1,1,1,19 480 €
MERCEDES,Eqb,350 292ch AMG Line 4Matic,Electrique /,520 km,/ 2022 /,Automatique,0,1,1,1,1,1,1,19 480 €
RENAULT,Arkana,1.6 E-Tech 145ch Intens -21B,Hybride /,27 878 km,/ 2021 /,Automatique,0,1,1,1,1,1,1,19 480 €
MERCEDES,Classe B,180 136ch Style Line Edition,Essence /,69 327 km,/ 2019 /,Manuelle,1,1,1,1,1,1,0,19 480 €
DS,Ds 7,E-TENSE 225ch Opera,Hybride R /,7 500 km,/ 2023 /,Automatique,0,1,1,0,1,1,1,19 480 €
CITROEN,C3,1.2 PureTech 83ch S&S YOU,Essence /,10 km,/ 2024 /,Manuelle,1,1,1,1,0,0,0,15 490 €
RENAULT,Clio,1.0 TCe 90ch Techno,Essence /,19 611 km,/ 2023 /,Manuelle,0,1,1,1,1,1,1,15 490 €
PEUGEOT,3008,1.2 PureTech 130ch Allure S&S EAT8 6cv,Essence /,62 849 km,/ 2019 /,Automatique,1,0,1,1,1,0,1,15 490 €
DACIA,Duster,1.5 Blue dCi 115ch Techroad 4x2,Diesel /,76 100 km,/ 2019 /,Manuelle,1,0,1,1,1,1,1,15 490 €
RENAULT,Twingo,1.0 SCe 70ch Intens Euro6,Essence /,55 748 km,/ 2015 /,Manuelle,1,0,1,1,0,0,0,15 490 €
OPEL,Grandland X,1.2 Turbo 130ch Ultimate 7cv,Essence /,64 203 km,/ 2019 /,Manuelle,0,1,1,1,1,1,1,15 490 €
FORD,Transit Connect,L1 1.5 EcoBlue 120ch Trend BVA,Diesel /,42 252 km,/ 2020 /,Automatique,1,0,0,1,0,0,0,15 490 €
PEUGEOT,5008,1.2 PureTech 130ch Allure Business S&S,Essence /,90 519 km,/ 2017 /,Manuelle,0,1,1,1,1,0,1,15 490 €
VOLKSWAGEN,Golf,1.4 eHybrid 245ch GTE DSG6,Hybride R /,6 450 km,/ 2024 /,Automatique,0,1,1,1,1,1,1,15 490 €
BMW,Serie 4 Gran Coupe,430dA xDrive 286ch,Diesel M /,10 000 km,/ 2023 /,Automatique,0,1,1,1,1,1,1,15 490 €
PEUGEOT,208,1.2 PureTech 75ch S&S Style,Essence /,19 150 km,/ 2022 /,Manuelle,1,1,1,1,0,0,1,15 490 €
RENAULT,Captur,1.0 TCe 90ch Techno,Essence /,9 000 km,/ 2023 /,Manuelle,0,1,1,1,1,1,1,15 490 €
LEXUS,Rx,450h+ 4WD F SPORT Design MY24,Hybride R /,6 000 km,/ 2023 /,Automatique,0,0,1,1,1,1,1,15 490 €
OPEL,Mokka,1.2 Turbo 100ch Elegance,Essence /,3 km,/ 2023 /,Manuelle,1,1,1,1,1,1,1,15 490 €
PEUGEOT,208,1.2 PureTech 100ch S&S Allure,Essence /,200 km,/ 2023 /,Manuelle,1,1,1,1,1,0,1,15 490 €
OPEL,Corsa,1.2 Turbo 100ch Elegance Business BVA,Essence /,24 383 km,/ 2022 /,Automatique,1,1,1,1,0,0,1,15 490 €
OPEL,Crossland X,1.5 D 110ch GS,Diesel /,5 000 km,/ 2023 /,Manuelle,1,1,1,1,1,1,0,15 490 €
PEUGEOT,5008,1.5 BlueHDi 130ch S&S GT EAT8,Diesel /,7 000 km,/ 2023 /,Automatique,0,0,1,1,1,1,1,15 490 €
PEUGEOT,Partner,Standard 650kg BlueHDi 100ch S&S BVM5 Asphalt,Diesel /,77 905 km,/ 2020 /,Manuelle,0,0,1,1,0,1,1,15 490 €
CITROEN,C5 Aircross,BlueHDi 130ch S&S C-Series E6.d 130g,Diesel /,50 363 km,/ 2021 /,Manuelle,1,0,1,1,1,0,1,15 490 €
KIA,Sportage,1.6 CRDi 115ch ISG GT Line 4x2,Diesel /,33 788 km,/ 2019 /,Manuelle,1,0,1,1,1,1,1,15 490 €
PEUGEOT,208,e-208 156ch GT,Electrique /,2 500 km,/ 2023 /,Automatique,1,1,1,1,1,1,1,15 490 €
HYUNDAI,Ix20,1.6 125ch Blue Drive Intuitive,Essence /,82 649 km,/ 2018 /,Manuelle,1,0,1,1,1,0,1,15 490 €
PEUGEOT,2008,1.2 PureTech 100ch S&S Style,Essence /,10 228 km,/ 2023 /,Manuelle,1,1,1,1,1,0,1,15 490 €
RENAULT,Captur,1.3 TCe mild hybrid 140ch Techno,Essence M /,8 448 km,/ 2023 /,Manuelle,0,1,1,1,1,1,1,15 490 €
RENAULT,Twingo,1.0 SCe 65ch Limited E6D-Full,Essence /,38 033 km,/ 2021 /,Manuelle,1,0,0,1,0,0,1,15 490 €
PEUGEOT,3008,1.6 BlueHDi 120ch Allure S&S EAT6,Diesel /,66 590 km,/ 2016 /,Automatique,0,0,1,1,1,1,0,15 490 €
MERCEDES,Glb,200d 150ch AMG Line 8G DCT,Diesel /,37 959 km,/ 2022 /,Automatique,0,1,1,1,1,1,1,15 490 €
CITROEN,C4,PureTech 110ch Millenium,Essence /,90 433 km,/ 2018 /,Manuelle,1,0,1,1,1,0,1,15 490 €
FIAT,Tipo,1.4 95ch Easy 4p,Essence /,101 778 km,/ 2017 /,Manuelle,1,0,1,1,1,0,1,15 490 €
RENAULT,Captur,1.0 TCe 90ch Business -21,Essence /,19 519 km,/ 2021 /,Manuelle,1,1,1,1,0,1,1,19 499 €
DS,Ds 3 Crossback,PureTech 130ch Grand Chic Automatique,Essence /,30 043 km,/ 2019 /,Automatique,0,0,1,1,1,1,1,19 499 €
RENAULT,Espace,1.6 dCi 160ch energy Initiale Paris EDC,Diesel /,49 000 km,/ 2017 /,Automatique,0,0,1,1,1,1,1,19 499 €
RENAULT,Clio,1.0 TCe 90ch Intens -21N,Essence /,27 103 km,/ 2021 /,Manuelle,1,1,1,1,1,0,1,19 499 €
RENAULT,Zoe,Business charge normale R90 MY19,Electrique /,37 000 km,/ 2019 /,Automatique,1,0,1,1,1,0,0,19 499 €
AUDI,A1 Sportback,1.0 TFSI 95ch ultra Ambition Luxe,Essence /,69 261 km,/ 2015 /,Manuelle,1,0,1,1,1,0,1,19 499 €
BMW,Serie 3 Touring,330eA 292ch Business Design,Hybride R /,34 990 km,/ 2021 /,Automatique,0,1,0,1,1,0,1,19 499 €
CITROEN,C3 Aircross,1.2 PureTech 110ch S&S PLUS,Essence /,1 000 km,/ 2024 /,Manuelle,1,1,1,1,1,0,1,19 499 €
PEUGEOT,208,e-208 136ch Style,Electrique /,31 900 km,/ 2021 /,Automatique,1,1,1,1,1,0,1,19 499 €
RENAULT,Captur,1.3 TCe mild hybrid 160ch RS Line EDC,Essence M /,4 492 km,/ 2023 /,Automatique,0,1,1,1,1,1,1,19 499 €
PEUGEOT,208,1.5 BlueHDi 100 Premium,Diesel /,56 147 km,/ 2021 /,Manuelle,0,0,1,1,0,0,0,19 499 €
RENAULT,Clio,1.0 TCe 100ch Intens GPL -21N,Gpl /,33 161 km,/ 2021 /,Manuelle,1,1,1,1,1,0,1,19 499 €
BMW,X2,xDrive25eA 220ch M Sport X Euro6d-T,Hybride R /,49 921 km,/ 2020 /,Automatique,0,1,1,1,1,1,1,19 499 €
CITROEN,C3,1.2 PureTech 110ch S&S Shine Pack EAT6,Essence /,15 996 km,/ 2022 /,Automatique,0,0,1,1,1,1,1,19 499 €
BMW,Serie 3,318dA 150ch M Sport Ultimate Euro6d-T,Diesel /,71 298 km,/ 2018 /,Automatique,0,0,1,1,1,1,1,19 499 €
LEXUS,Ux,250h 2WD Luxe MY19,Hybride /,100 371 km,/ 2019 /,Automatique,0,1,1,1,1,1,1,19 499 €
PEUGEOT,3008,1.2 PureTech 130ch S&S Active,Essence /,41 783 km,/ 2019 /,Manuelle,1,0,1,1,1,0,1,19 499 €
DACIA,Duster,1.5 Blue dCi 115ch Confort 4x2,Diesel /,57 635 km,/ 2018 /,Manuelle,1,0,1,1,0,0,1,19 499 €
KIA,Ceed Sw,1.6 CRDI 136ch MHEV GT Line Premium DCT7,Diesel M /,9 990 km,/ 2024 /,Automatique,0,1,1,1,1,1,1,19 499 €
HYUNDAI,Kona,1.0 T-GDi 120ch FAP Intuitive Euro6d-T EVAP,Essence /,73 800 km,/ 2020 /,Manuelle,1,1,1,1,1,1,1,19 499 €
MINI,Countryman,Cooper D 150ch Chili,Diesel /,118 582 km,/ 2017 /,Manuelle,1,1,1,1,1,0,1,19 499 €
PEUGEOT,308,1.5 BlueHDi 130ch S&S GT Line,Diesel /,80 867 km,/ 2019 /,Manuelle,1,1,1,1,1,0,1,19 499 €
PEUGEOT,Expert,Standard 2.0 BlueHDi 120ch S&S Asphalt,Diesel /,123 084 km,/ 2020 /,Manuelle,0,0,1,1,0,1,1,19 499 €
AUDI,E-Tron,55 408ch Avus Extended e-quattro,Electrique /,39 164 km,/ 2020 /,Automatique,0,0,1,1,1,1,1,19 499 €
RENAULT,Espace,1.2 E-Tech full hybrid 200ch esprit Alpine,Hybride /,10 km,/ 2023 /,Automatique,0,0,1,1,1,1,1,19 499 €
LAND-ROVER,Range Rover Evoque,1.5 P300e 309ch R-Dynamic SE AWD BVA 11cv,Hybride R /,27 530 km,/ 2021 /,Automatique,0,1,1,1,1,1,1,19 499 €
CITROEN,C3,1.2 PureTech 110ch S&S MAX,Essence /,1 874 km,/ 2024 /,Manuelle,1,1,1,1,1,0,1,19 499 €
PEUGEOT,208,e-208 136ch Style,Electrique /,31 250 km,/ 2022 /,Automatique,1,1,1,1,1,0,1,19 499 €
PEUGEOT,208,1.2 PureTech 100ch S&S Active Pack,Essence /,17 923 km,/ 2022 /,Manuelle,1,0,1,1,0,0,1,19 499 €
NISSAN,Qashqai,1.3 Mild Hybrid 140ch N-Connecta,Essence M /,27 683 km,/ 2022 /,Manuelle,0,1,1,1,1,1,1,19 499 €
CITROEN,C3 Aircross,PureTech 110ch S&S Feel E6.d-TEMP,Essence /,68 797 km,/ 2018 /,Manuelle,1,0,1,1,0,0,0,12 179 €
SKODA,Karoq,1.0 TSI 110ch Ambition,Essence /,33 372 km,/ 2022 /,Manuelle,1,0,1,1,1,0,1,12 179 €
RENAULT,Megane,1.3 TCe 140ch Techno EDC -23,Essence /,10 455 km,/ 2023 /,Automatique,0,0,1,1,1,1,1,12 179 €
RENAULT,Zoe,E-Tech Intens charge normale R110 - 21C,Electrique /,28 702 km,/ 2021 /,Automatique,1,1,1,1,1,1,0,12 179 €
RENAULT,Clio,1.0 TCe 90ch esprit Alpine,Essence /,9 500 km,/ 2023 /,Manuelle,0,1,1,1,1,1,1,12 179 €
NISSAN,Juke,1.0 DIG-T 114ch N-Design + Pack Techno+ Roue de Secours,Essence /,31 025 km,/ 2021 /,Manuelle,0,1,1,1,1,1,1,12 179 €
TOYOTA,Yaris,100h Dynamic 5p,Hybride /,30 415 km,/ 2018 /,Automatique,1,0,1,1,1,1,0,12 179 €
NISSAN,Micra,1.0 IG-T 100ch N-Connecta 2020,Essence /,30 203 km,/ 2020 /,Manuelle,1,0,1,1,0,1,1,12 179 €
PEUGEOT,308,PHEV 180ch Allure Pack e-EAT8,Hybride R /,18 689 km,/ 2023 /,Automatique,1,1,1,0,1,1,1,12 179 €
LAND-ROVER,Discovery Sport,P300e SE AWD BVA,Hybride R /,20 000 km,/ 2023 /,Automatique,0,0,1,1,1,1,0,12 179 €
NISSAN,Micra,1.2 80ch Visia Pack Euro6,Essence /,60 089 km,/ 2016 /,Manuelle,1,0,0,1,0,0,0,12 179 €
DACIA,Lodgy,1.5 Blue dCi 115ch Stepway 7 places,Diesel /,21 327 km,/ 2021 /,Manuelle,1,0,1,1,0,0,1,12 179 €
PEUGEOT,408,PHEV 180ch GT e-EAT8,Hybride /,2 km,/ 2023 /,Automatique,0,1,1,1,1,1,1,12 179 €
MERCEDES,Classe A,180 d 116ch AMG Line 8G-DCT,Diesel /,9 100 km,/ 2023 /,Automatique,0,0,1,1,1,1,1,12 179 €
DACIA,Sandero,1.0 ECO-G 100ch Confort -22,Gpl /,27 747 km,/ 2022 /,Manuelle,1,1,1,1,0,0,1,12 179 €
MERCEDES,Classe B,180d 2.0 116ch AMG Line Edition 8G-DCT,Diesel /,34 304 km,/ 2021 /,Automatique,0,0,1,1,1,1,1,12 179 €
SEAT,Ateca,1.5 TSI 150ch Start&Stop Style Business DSG,Essence /,40 006 km,/ 2021 /,Automatique,0,1,1,1,1,1,1,12 179 €
RENAULT,Clio,1.0 TCe 100ch Evolution GPL,Gpl /,11 904 km,/ 2023 /,Manuelle,1,1,1,1,0,0,1,12 179 €
DS,Ds 7 Crossback,PureTech 180ch Business Automatique,Essence /,108 358 km,/ 2018 /,Automatique,1,0,0,0,1,0,1,12 179 €
RENAULT,Zoe,Life charge normale R110 Achat Intégral - 20,Electrique /,20 187 km,/ 2020 /,Automatique,1,1,1,1,0,0,0,12 179 €
LEXUS,Ux,250h 2WD Luxe,Hybride /,7 800 km,/ 2022 /,Automatique,0,0,1,1,1,1,1,12 179 €
PEUGEOT,208,1.2 PureTech 75ch S&S Active Business,Essence /,26 784 km,/ 2021 /,Manuelle,1,0,1,1,0,0,1,12 179 €
VOLKSWAGEN,Passat,1.6 TDI 120ch BlueMotion Technology Confortline Business DSG7,Diesel /,69 787 km,/ 2019 /,Automatique,1,0,1,1,1,1,1,12 179 €
PEUGEOT,208,1.2 PureTech 75ch S&S Active Business,Essence /,29 722 km,/ 2021 /,Manuelle,1,0,1,1,0,0,1,12 179 €
RENAULT,Kadjar,1.5 Blue dCi 115ch Business,Diesel /,64 271 km,/ 2019 /,Manuelle,1,0,1,1,1,0,1,12 179 €
RENAULT,Clio,1.5 Blue dCi 100ch Business 21N,Diesel /,37 102 km,/ 2021 /,Manuelle,1,1,1,1,0,0,1,12 179 €
CITROEN,C3,1.2 PureTech 83ch S&S Shine,Essence /,15 300 km,/ 2021 /,Manuelle,0,0,1,1,1,0,1,12 179 €
FIAT,Panda,1.0 70ch BSG S&S,Essence M /,23 523 km,/ 2022 /,Manuelle,1,0,0,0,0,0,0,12 179 €
PEUGEOT,408,PHEV 225ch GT e-EAT8,Hybride /,10 km,/ 2023 /,Automatique,0,1,1,1,1,1,1,12 179 €
RENAULT,Twingo,1.0 SCe 70ch Limited Euro6c,Essence /,52 800 km,/ 2018 /,Manuelle,1,0,0,1,0,0,0,12 179 €
CITROEN,C5 X,PureTech 130ch S&S Shine EAT8,Essence /,3 260 km,/ 2023 /,Automatique,0,0,1,1,1,1,1,27 499 €
PEUGEOT,308,1.2 Puretech 110ch Style S&S 5p,Essence /,91 951 km,/ 2017 /,Manuelle,1,1,1,0,1,0,0,27 499 €
BMW,X1,sDrive18dA 150ch Sport,Diesel /,86 600 km,/ 2017 /,Automatique,1,1,1,1,1,0,1,27 499 €
OPEL,Corsa,1.2 Turbo 100ch Edition,Essence /,13 802 km,/ 2023 /,Manuelle,0,0,1,1,0,0,0,27 499 €
HYUNDAI,I20,1.2 84ch Intuitive,Essence /,21 312 km,/ 2021 /,Manuelle,1,0,1,1,0,1,1,27 499 €
RENAULT,Zoe,Life charge normale R90 Achat Intégral MY19,Electrique /,30 500 km,/ 2019 /,Automatique,1,0,1,1,0,0,0,27 499 €
VOLKSWAGEN,Polo,1.0 TSI 95ch Active Euro6d-T,Essence /,36 112 km,/ 2021 /,Manuelle,1,0,1,1,0,0,1,27 499 €
TOYOTA,Yaris Cross,116h Design MY22,Hybride /,26 212 km,/ 2022 /,Automatique,1,1,1,1,1,1,1,27 499 €
RENAULT,Captur,1.0 TCe 90ch Techno,Essence /,8 388 km,/ 2023 /,Manuelle,0,1,1,1,1,1,1,27 499 €
RENAULT,Twingo,0.9 TCe 95ch Signature,Essence /,22 812 km,/ 2020 /,Manuelle,1,0,1,1,1,1,1,27 499 €
CITROEN,C3,1.2 PureTech 110ch S&S Shine Pack EAT6,Essence /,20 880 km,/ 2022 /,Automatique,0,0,1,1,1,1,1,27 499 €
RENAULT,Megane,1.3 TCe 140ch Techno EDC -23,Essence /,8 039 km,/ 2023 /,Automatique,0,1,1,1,1,1,1,27 499 €
PEUGEOT,2008,1.2 PureTech 110ch E6.c GT Line S&S EAT6,Essence /,42 496 km,/ 2019 /,Automatique,1,1,1,0,1,0,1,27 499 €
RENAULT,Captur,1.3 TCe 130ch FAP Business EDC,Essence /,43 376 km,/ 2021 /,Automatique,1,1,1,1,0,1,1,27 499 €
LEXUS,Ux,250h 2WD Luxe,Hybride /,17 055 km,/ 2023 /,Automatique,0,1,1,1,1,1,1,27 499 €
BMW,Serie 2 Active Tourer,218iA 136ch Luxury,Essence /,40 293 km,/ 2018 /,Automatique,0,1,1,1,1,1,1,27 499 €
CITROEN,C4 Cactus,PureTech 110ch S&S Feel E6.d-TEMP,Essence /,25 354 km,/ 2018 /,Manuelle,1,0,1,1,1,0,1,27 499 €
FORD,Puma,1.0 EcoBoost 125ch mHEV ST-Line X 6cv,Essence /,44 548 km,/ 2021 /,Manuelle,1,0,1,1,1,0,1,27 499 €
FORD,Ka+,1.2 Ti-VCT 85ch S&S Ultimate,Essence /,56 637 km,/ 2019 /,Manuelle,1,0,0,1,0,0,0,27 499 €
PEUGEOT,3008,1.2 PureTech 130ch Active S&S,Essence /,82 415 km,/ 2017 /,Manuelle,1,0,1,1,1,0,1,27 499 €
PEUGEOT,3008,1.5 BlueHDi 130ch S&S Allure Business EAT8,Diesel /,114 693 km,/ 2020 /,Automatique,0,1,1,1,1,0,1,27 499 €
SMART,Fortwo Coupe,EQ 82ch prime,Electrique /,5 000 km,/ 2024 /,Automatique,0,0,1,1,1,1,1,27 499 €
VOLKSWAGEN,T-Roc,2.0 TDI 150ch Carat DSG7 Euro6d-T,Diesel /,82 000 km,/ 2019 /,Automatique,0,1,1,1,1,1,1,27 499 €
PEUGEOT,208,1.2 PureTech 100ch S&S Style 118g,Essence /,14 756 km,/ 2021 /,Manuelle,1,1,1,1,0,0,1,27 499 €
FORD,Ranger,3.2 TDCi 200ch Double Cabine Wildtrak,Diesel /,75 216 km,/ 2019 /,Manuelle,0,0,1,1,1,1,1,27 499 €
NISSAN,Qashqai,1.3 Mild Hybrid 140ch N-Connecta,Essence M /,43 339 km,/ 2022 /,Manuelle,0,1,1,1,1,1,1,27 499 €
NISSAN,Leaf,150ch 40kWh Acenta 21.5,Electrique /,18 078 km,/ 2021 /,Automatique,1,0,1,1,1,1,0,27 499 €
PEUGEOT,208,1.2 PureTech 100ch S&S Active Pack,Essence /,10 424 km,/ 2023 /,Manuelle,1,0,1,1,0,0,1,27 499 €
RENAULT,Arkana,1.6 E-Tech 145ch full hybrid esprit Alpine -23,Hybride /,9 000 km,/ 2024 /,Automatique,0,0,1,1,1,1,1,27 499 €
RENAULT,Megane,1.5 Blue dCi 115ch Evolution EDC -23,Diesel /,15 235 km,/ 2023 /,Automatique,1,1,1,1,1,0,1,27 499 €
MERCEDES,Glb,250 224ch AMG Line 4Matic 8G DCT,Essence /,38 868 km,/ 2020 /,Automatique,0,0,1,1,1,1,1,49 790 €
RENAULT,Scenic,1.5 dCi 110ch energy Intens EDC,Diesel /,91 590 km,/ 2017 /,Automatique,0,1,1,1,1,1,1,49 790 €
RENAULT,Kadjar,1.3 TCe 140ch FAP Business - 21,Essence /,37 424 km,/ 2021 /,Manuelle,1,0,1,1,1,1,1,49 790 €
DACIA,Sandero,1.0 TCe 90ch Stepway Expression,Essence /,3 919 km,/ 2023 /,Manuelle,1,1,1,1,0,0,1,49 790 €
BMW,Serie 3 Touring,320dA MH xDrive 190ch M Sport,Diesel M /,74 928 km,/ 2021 /,Automatique,0,0,1,1,1,1,1,49 790 €
RENAULT,Arkana,1.6 E-Tech hybride 145ch Engineered -22,Hybride /,4 125 km,/ 2022 /,Automatique,0,1,1,1,1,1,1,49 790 €
NISSAN,Nv200,e-NV200 24kWh 109ch Optima 5p,Electrique /,57 476 km,/ 2017 /,Automatique,0,0,1,1,1,0,0,49 790 €
LEXUS,Rx,450h 4WD F SPORT,Hybride /,127 554 km,/ 2017 /,Automatique,0,0,1,1,1,1,1,49 790 €
PEUGEOT,3008,HYBRID 225ch Allure Pack e-EAT8,Hybride /,22 588 km,/ 2021 /,Automatique,0,1,1,1,1,1,1,49 790 €
