mark,model,description,fuel,km,year,gearbox,isofix,led,cruise_control,bluetooth,auto_clim,rear_cam,rear_rad,price
RENAULT,Kadjar,1.5 Blue dCi 115ch Business 112g,Diesel /,98 827 km,2019 /,Manuelle,1,0,1,1,1,0,1,16 579 €
BMW,X3,xDrive20dA 190ch M Sport,Diesel /,88 725 km,2021 /,Automatique,0,0,1,1,1,0,1,16 579 €
PEUGEOT,3008,1.2 PureTech 130ch Crossway S&S EAT6,Essence /,60 316 km,2017 /,Automatique,1,0,1,1,1,0,1,16 579 €
RENAULT,Master,F3500 L2H2 2.3 dCi 135ch Grand Confort E6,Diesel /,62 265 km,2021 /,Manuelle,0,0,1,1,0,0,0,16 579 €
RENAULT,Clio,1.0 TCe 90ch Techno,Essence /,14 727 km,2023 /,Manuelle,0,1,1,1,1,1,1,16 579 €
PEUGEOT,208,e-208 136ch Active,Electrique /,19 512 km,2022 /,Automatique,1,0,1,1,1,0,0,16 579 €
RENAULT,Megane,E-Tech Electric EV60 220ch Iconic super charge -C,Electrique /,10 500 km,2023 /,Automatique,0,1,1,1,1,1,1,16 579 €
RENAULT,Zoe,Team Rugby charge normale R110 Achat Intégral,Electrique /,20 063 km,2021 /,Automatique,1,1,1,1,0,0,0,16 579 €
MERCEDES,Glc,220 d 194ch AMG Line 4Matic 9G-Tronic,Diesel /,59 988 km,2020 /,Automatique,1,0,1,1,1,1,1,16 579 €
PEUGEOT,308,1.5 BlueHDi 130ch S&S Active Pack EAT8,Diesel /,32 157 km,2023 /,Automatique,1,1,1,0,1,0,1,16 579 €
DS,Ds 3 Crossback,E-Tense Grand Chic 4cv,Electrique /,33 303 km,2020 /,Automatique,0,0,1,1,1,1,1,16 579 €
RENAULT,Clio,1.6 E-Tech 140ch Limited -21,Hybride /,64 135 km,2021 /,Automatique,1,1,1,1,0,0,1,16 579 €
PEUGEOT,3008,1.2 PureTech 130ch E6.c GT Line S&S,Essence /,101 657 km,2017 /,Manuelle,0,0,0,0,0,0,0,16 579 €
RENAULT,Scenic,1.2 TCe 130ch energy Intens,Essence /,109 783 km,2017 /,Manuelle,0,1,1,1,1,1,1,16 579 €
PEUGEOT,3008,1.2 PureTech 130ch E6.c GT Line S&S,Essence /,101 657 km,2017 /,Manuelle,0,0,0,0,0,0,0,16 499 €
RENAULT,Scenic,1.2 TCe 130ch energy Intens,Essence /,109 783 km,2017 /,Manuelle,0,1,1,1,1,1,1,16 499 €
CITROEN,C3,1.5 BlueHDi 100ch S&S BVM 6 Feel Nav,Diesel /,49 702 km,2020 /,Manuelle,1,0,1,1,1,0,0,16 499 €
PEUGEOT,508,HYBRID 225ch GT Pack e-EAT8,Hybride R /,37 729 km,2021 /,Automatique,1,0,1,0,1,1,1,16 499 €
MG,Marvel R,EV 180ch - 70kWh Luxury 2WD,Electrique /,13 500 km,2022 /,Automatique,0,0,1,1,1,0,1,16 499 €
MERCEDES,Gla,180 122ch Intuition 7G-DCT Euro6d-T,Essence /,55 978 km,2020 /,Automatique,1,0,1,1,0,0,0,16 499 €
RENAULT,Clio,1.0 TCe 90ch Evolution,Essence /,14 504 km,2023 /,Manuelle,1,1,1,1,0,0,1,16 499 €
PEUGEOT,308,1.2 PureTech 130ch E6.c S&S Allure EAT8,Essence /,87 068 km,2018 /,Automatique,1,0,1,1,1,0,1,16 499 €
DACIA,Duster,1.0 ECO-G 100ch Journey + 4x2,Gpl /,9 500 km,2024 /,Manuelle,1,0,1,1,1,0,1,16 499 €
PEUGEOT,Partner,Standard 650kg BlueHDi 100ch S&S BVM5 Asphalt,Diesel /,42 205 km,2020 /,Manuelle,0,0,1,1,0,1,1,16 499 €
MERCEDES,Gla,200 d Sensation 7G-DCT,Diesel /,133 412 km,2016 /,Automatique,1,1,1,1,1,1,0,16 499 €
BMW,X1,sDrive20d 190ch M Sport,Diesel /,24 628 km,2020 /,Automatique,0,0,1,1,1,1,1,16 499 €
PEUGEOT,3008,1.5 BlueHDi 130ch E6.c Allure S&S,Diesel /,102 510 km,2018 /,Manuelle,0,0,0,0,0,0,0,16 499 €
CITROEN,C3 Aircross,BlueHDi 120ch S&S Shine EAT6,Diesel /,119 267 km,2021 /,Automatique,1,1,1,1,1,0,1,16 499 €
DACIA,Spring,Confort Plus - Achat Intégral,Electrique /,4 797 km,2021 /,Automatique,1,0,0,1,0,1,1,16 499 €
FORD,Transit Courier,1.0 EcoBoost 100ch Trend,Essence /,100 km,2023 /,Manuelle,0,0,1,1,0,0,1,16 499 €
DACIA,Spring,Confort Plus - Achat Intégral,Electrique /,10 732 km,2022 /,Automatique,1,0,0,1,0,1,1,16 499 €
RENAULT,Kadjar,1.2 TCe 130ch energy Zen,Essence /,85 020 km,2016 /,Manuelle,1,0,1,1,1,0,1,16 499 €
OPEL,Mokka,1.2 Turbo 100ch Elegance,Essence /,4 169 km,2023 /,Manuelle,1,1,1,1,1,1,1,16 499 €
DACIA,Jogger,1.0 ECO-G 100ch Confort 7 places,Gpl /,25 055 km,2022 /,Manuelle,1,1,1,1,0,0,1,16 499 €
MINI,Mini,Cooper 136ch Edition Camden,Essence /,50 918 km,2022 /,Manuelle,0,1,1,1,1,0,1,16 499 €
PEUGEOT,208,e-208 136ch Active,Electrique /,38 920 km,2020 /,Automatique,1,0,1,1,1,0,0,16 499 €
BMW,Serie 2 Active Tourer,230e 326ch xDrive M Sport DKG7,Hybride R /,1 020 km,2023 /,Automatique,1,1,1,1,1,0,1,16 499 €
CITROEN,C3,BlueHDi 75 Feel Edition,Diesel /,94 358 km,2016 /,Manuelle,1,0,0,1,0,0,0,16 499 €
ALFA ROMEO,Tonale,1.5 Hybrid 160ch Ti TCT,Essence M /,34 870 km,2022 /,Automatique,0,1,1,1,1,1,1,16 499 €
PEUGEOT,208,e-208 136ch Active Business,Electrique /,14 399 km,2021 /,Automatique,1,0,1,1,1,0,1,16 499 €
RENAULT,Scenic,1.3 TCe 140ch energy Intens EDC,Essence /,41 366 km,2018 /,Automatique,0,1,1,1,1,1,1,16 499 €
PEUGEOT,3008,1.2 PureTech 130ch Allure S&S,Essence /,99 566 km,2017 /,Manuelle,1,0,1,1,1,0,1,16 499 €
FORD,Puma,1.0 Flexifuel 125ch Titanium,Essence B /,19 850 km,2022 /,Manuelle,1,0,1,1,0,0,1,16 499 €
BMW,Serie 3 Touring,330eA 292ch M Sport,Hybride R /,47 494 km,2022 /,Automatique,0,1,1,1,1,1,1,16 499 €
SEAT,Ibiza,1.0 MPI 80ch Start/Stop Reference Euro6d-T,Essence /,30 000 km,2020 /,Manuelle,1,0,0,1,0,0,0,12 799 €
RENAULT,Captur,1.5 Blue dCi 115ch Intens,Diesel /,77 515 km,2020 /,Manuelle,1,1,1,1,1,0,1,12 799 €
RENAULT,Captur,1.6 E-Tech hybride rechargeable 160ch Intens -21,Hybride R /,35 935 km,2021 /,Automatique,1,1,1,1,1,0,1,12 799 €
NISSAN,Juke,1.0 DIG-T 114ch Tekna 2021.5,Essence /,15 891 km,2022 /,Manuelle,0,1,1,1,1,1,1,12 799 €
TOYOTA,Corolla,122h Design MY22,Hybride /,11 500 km,2022 /,Automatique,1,1,1,1,1,1,0,12 799 €
PEUGEOT,308,e-308 156ch GT,Electrique /,2 000 km,2024 /,Automatique,1,1,1,0,1,1,1,12 799 €
MINI,Cabrio,Cooper 136ch Edition Premium Plus BVA7,Essence /,100 km,2023 /,Automatique,0,0,1,1,1,1,1,12 799 €
RENAULT,Kangoo,1.5 dCi 75ch energy Zen FT Euro6,Diesel /,71 072 km,2017 /,Manuelle,1,0,1,1,0,0,0,12 799 €
CITROEN,C5 X,Hybride rechargeable 225ch Shine Pack ëEAT8,Hybride /,10 km,2023 /,Automatique,0,0,1,1,1,1,1,12 799 €
PEUGEOT,2008,1.2 PureTech 82ch Style,Essence /,113 231 km,2018 /,Manuelle,1,1,1,0,0,0,0,12 799 €
SKODA,Yeti,2.0 TDI 110 SCR Active Green Tec 4x2,Diesel /,79 352 km,2015 /,Manuelle,1,0,1,0,0,0,0,12 799 €
MERCEDES,Cla,180 d 116ch AMG Line 8G-DCT,Diesel /,5 913 km,2022 /,Automatique,0,1,1,1,1,1,1,12 799 €
PEUGEOT,3008,HYBRID 225ch Allure e-EAT8,Hybride /,30 270 km,2021 /,Automatique,0,1,1,1,1,1,1,12 799 €
LEXUS,Nx,350h 2WD Luxe MY24,Hybride /,6 000 km,2024 /,Automatique,0,0,1,1,1,1,1,12 799 €
RENAULT,Captur,1.3 TCe mild hybrid 160ch RS Line EDC,Essence M /,35 753 km,2023 /,Automatique,0,1,1,1,1,1,1,12 799 €
BMW,Serie 3 Touring,330eA xDrive 292ch M Sport,Hybride R /,72 385 km,2020 /,Automatique,0,0,0,0,0,0,0,12 799 €
PEUGEOT,3008,HYBRID4 300ch GT e-EAT8,Hybride /,27 324 km,2020 /,Automatique,0,1,1,1,1,1,1,12 799 €
PEUGEOT,2008,1.5 BlueHDi 130ch S&S Allure EAT8,Diesel /,50 km,2023 /,Automatique,1,1,1,1,1,0,1,12 799 €
NISSAN,Micra,1.0 IG-T 92ch Acenta 2021.5,Essence /,29 824 km,2022 /,Manuelle,1,0,1,1,0,0,0,12 799 €
PEUGEOT,Partner,Standard 650kg BlueHDi 100ch S&S BVM5 Asphalt,Diesel /,77 072 km,2020 /,Manuelle,0,0,1,1,0,1,1,12 799 €
PEUGEOT,2008,1.2 PureTech 130ch S&S Allure 124g,Essence /,31 594 km,2020 /,Manuelle,1,1,1,1,1,0,0,12 799 €
PEUGEOT,308,1.2 PureTech 110ch S&S Active Pack,Essence /,32 769 km,2021 /,Manuelle,1,0,1,1,1,0,1,12 799 €
SKODA,Enyaq Iv,iV 204ch Version 80,Electrique /,6 000 km,2023 /,Automatique,0,0,1,1,1,1,1,12 799 €
PEUGEOT,308 Sw,1.5 BlueHDi 130ch S&S Allure EAT8,Diesel /,22 403 km,2023 /,Automatique,1,1,1,0,1,1,1,12 799 €
RENAULT,Megane,E-Tech Electric EV60 220ch Techno super charge,Electrique /,24 671 km,2022 /,Automatique,0,1,1,1,1,1,1,12 799 €
MINI,Mini,Cooper 136ch Edition Camden,Essence /,46 564 km,2021 /,Manuelle,0,1,1,1,1,0,1,12 799 €
PEUGEOT,208,1.2 PureTech 82ch Style 5p,Essence /,59 471 km,2016 /,Manuelle,1,0,1,0,0,0,1,12 799 €
PEUGEOT,208,1.2 PureTech 75ch S&S Active Pack,Essence /,13 068 km,2022 /,Manuelle,1,0,1,1,0,0,1,12 799 €
RENAULT,Arkana,1.6 E-Tech 145ch RS Line -21B,Hybride /,44 343 km,2021 /,Automatique,0,0,1,1,1,1,1,12 799 €
RENAULT,Captur,1.0 TCe 100ch Zen GPL - 20,Gpl /,53 000 km,2021 /,Manuelle,1,1,1,1,0,0,0,12 799 €
PEUGEOT,208,1.2 PureTech 100ch S&S Allure Pack 118g,Essence /,11 000 km,2023 /,Manuelle,0,0,1,1,1,1,1,18 499 €
PEUGEOT,208,1.2 PureTech 75ch S&S Like,Essence /,14 422 km,2021 /,Manuelle,1,0,1,1,0,0,0,18 499 €
TOYOTA,Rav4,197 Hybride Dynamic 2WD CVT,Hybride /,146 643 km,2016 /,Automatique,1,1,1,1,1,1,1,18 499 €
RENAULT,Megane,1.5 Blue dCi 115ch Limited,Diesel /,82 947 km,2019 /,Manuelle,1,0,1,1,1,0,1,18 499 €
PEUGEOT,308,PHEV 180ch Allure Pack e-EAT8,Hybride R /,5 500 km,2023 /,Automatique,1,1,1,0,1,1,1,18 499 €
VOLKSWAGEN,T-Cross,1.0 TSI 110ch Lounge,Essence /,40 000 km,2021 /,Manuelle,1,0,1,1,0,1,0,18 499 €
RENAULT,Clio,1.0 TCe 90ch Intens -21N,Essence /,39 812 km,2021 /,Manuelle,1,1,1,1,1,0,1,18 499 €
PEUGEOT,308,1.6 THP 205ch GT S&S 5p,Essence /,88 167 km,2016 /,Manuelle,1,1,1,0,1,0,0,18 499 €
MERCEDES,Cla Shooting Brake,200 d 150ch AMG Line 8G-DCT,Diesel /,7 244 km,2023 /,Automatique,0,1,1,1,1,1,1,18 499 €
KIA,Picanto,1.0 DPi 67ch GT Line,Essence /,12 569 km,2023 /,Manuelle,1,0,1,1,0,1,0,18 499 €
DS,Ds 3 Crossback,E-Tense Rivoli,Electrique /,3 000 km,2022 /,Automatique,1,0,1,1,1,1,1,18 499 €
RENAULT,Clio,1.0 TCe 90ch Techno,Essence /,12 012 km,2023 /,Manuelle,0,1,1,1,1,1,1,18 499 €
CITROEN,C4 X,BlueHDi 130ch S&S Shine Pack EAT8,Diesel /,15 000 km,2023 /,Automatique,0,0,1,1,1,1,1,18 499 €
KIA,Picanto,1.0 67ch Active Euro6d-T,Essence /,36 491 km,2018 /,Manuelle,1,0,1,1,0,0,0,18 499 €
RENAULT,Clio,1.5 dCi 90ch energy Intens 5p,Diesel /,58 241 km,2018 /,Manuelle,1,1,1,1,1,0,0,18 499 €
MERCEDES,Classe S,560 Maybach 4Matic 9G-Tronic,Essence /,127 191 km,2018 /,Automatique,0,0,1,1,1,1,1,18 499 €
LAND-ROVER,Range Rover Sport,5.0 V8 S/C 575ch SVR Mark VII,Essence /,87 913 km,2019 /,Automatique,0,1,1,1,1,1,1,18 499 €
PEUGEOT,208,1.5 BlueHDi 100ch S&S Active,Diesel /,70 940 km,2021 /,Manuelle,1,0,1,1,0,0,0,18 499 €
TOYOTA,C-Hr,184h GR-Sport 2WD E-CVT MY20,Hybride /,41 797 km,2021 /,Automatique,1,1,1,1,1,1,1,18 499 €
DS,Ds 3 Crossback,E-Tense Performance Line + 4cv,Electrique /,1 765 km,2022 /,Automatique,1,0,1,1,1,0,1,18 499 €
RENAULT,Clio,1.0 TCe 100ch Evolution GPL,Gpl /,6 699 km,2023 /,Manuelle,1,1,1,1,0,0,1,18 499 €
LAND-ROVER,Range Rover,2.0 P400e 404ch Autobiography SWB Mark VII,Hybride R /,88 533 km,2018 /,Automatique,0,0,1,1,1,1,1,18 499 €
RENAULT,Trafic,SpaceNomad VAN equilibre blue dCi 150 EDC,Diesel /,200 km,2023 /,Automatique,0,1,1,1,0,0,1,18 499 €
RENAULT,Clio,1.3 TCe 140ch Techno,Essence /,19 000 km,2023 /,Manuelle,0,1,1,1,1,1,1,18 499 €
VOLKSWAGEN,Polo,1.0 TSI 95ch Life,Essence /,14 800 km,2023 /,Manuelle,1,1,1,1,0,0,1,18 499 €
PEUGEOT,2008,1.2 PureTech 100ch S&S Style,Essence /,20 544 km,2022 /,Manuelle,1,1,1,1,1,0,1,18 499 €
BMW,Serie 1,118iA 136ch Business Design DKG7,Essence /,27 432 km,2021 /,Automatique,0,1,1,1,1,1,0,18 499 €
RENAULT,Captur,1.3 TCe 140ch FAP Zen EDC -21,Essence M /,48 085 km,2021 /,Automatique,1,1,1,1,0,0,0,18 499 €
PEUGEOT,2008,1.2 PureTech 100ch S&S Active,Essence /,6 000 km,2023 /,Manuelle,1,1,1,1,1,0,1,18 499 €
CITROEN,C3,1.2 PureTech 83ch S&S C-Series 123g,Essence /,36 567 km,2021 /,Manuelle,0,0,1,1,1,0,1,18 499 €
FIAT,500,1.0 70ch BSG S&S Dolcevita,Essence M /,14 554 km,2023 /,Manuelle,1,0,1,1,0,0,0,13 680 €
PEUGEOT,208,e-208 156ch GT,Electrique /,6 000 km,2023 /,Automatique,0,0,1,1,1,1,1,13 680 €
LAND-ROVER,Range Rover Velar,3.0D V6 300ch R-Dynamic HSE AWD BVA,Diesel /,115 218 km,2018 /,Automatique,0,0,1,1,1,1,1,13 680 €
RENAULT,Scenic,1.7 Blue dCi 120ch Intens,Diesel /,58 818 km,2019 /,Manuelle,0,1,1,1,1,1,1,13 680 €
BMW,Serie 5,i5 M60 xDrive40 601ch,Electrique /,100 km,2023 /,Automatique,0,1,1,1,1,1,1,13 680 €
RENAULT,Megane,E-Tech Electric EV60 220ch Equilibre optimum charge,Electrique /,9 000 km,2023 /,Automatique,1,1,1,1,0,1,1,13 680 €
RENAULT,Twingo,E-Tech Electric Life R80 Achat Intégral - 21MY,Electrique /,9 847 km,2022 /,Automatique,1,0,0,0,0,0,0,13 680 €
RENAULT,Clio,1.0 TCe 100ch Intens GPL -21N,Gpl /,30 490 km,2021 /,Manuelle,1,1,1,1,1,0,1,13 680 €
CITROEN,C4,PureTech 130ch S&S C-Series EAT8,Essence /,4 300 km,2023 /,Automatique,0,0,1,1,1,1,1,13 680 €
PEUGEOT,5008,2.0 BlueHDi 180ch S&S GT EAT8,Diesel /,118 990 km,2018 /,Automatique,0,0,0,0,0,0,0,13 680 €
FORD,Fiesta,1.0 Flexifuel 95ch ST-Line 5p,Essence B /,7 500 km,2023 /,Manuelle,1,1,1,0,1,0,1,13 680 €
RENAULT,Kadjar,1.3 TCe 140ch FAP Business - 21,Essence /,39 437 km,2021 /,Manuelle,1,0,1,1,1,1,1,13 680 €
BMW,Z4 Roadster,sDrive20i 197ch M Sport,Essence /,24 446 km,2021 /,Manuelle,0,1,1,1,1,0,1,13 680 €
RENAULT,Zoe,E-Tech Business charge normale R110 Achat Intégral - 21,Electrique /,19 141 km,2021 /,Automatique,1,1,1,1,1,0,0,13 680 €
PEUGEOT,308,PHEV 180ch Allure Pack e-EAT8,Hybride R /,21 380 km,2022 /,Automatique,1,1,1,0,1,1,1,13 680 €
LAND-ROVER,Range Rover Velar,2.0D 240ch R-Dynamic SE AWD BVA,Diesel /,116 179 km,2018 /,Automatique,0,0,1,1,1,1,1,13 680 €
RENAULT,Captur,1.3 TCe 150ch FAP Intens EDC,Essence /,29 650 km,2018 /,Automatique,1,1,1,1,1,0,1,13 680 €
VOLKSWAGEN,Tiguan,1.5 TSI 150ch Life Business DSG7,Essence /,13 358 km,2023 /,Automatique,1,1,1,1,1,0,0,13 680 €
PEUGEOT,208,1.2 PureTech 75ch S&S Active Pack,Essence /,15 902 km,2021 /,Manuelle,1,0,1,1,0,0,1,13 680 €
RENAULT,Grand Scenic,1.3 TCe 140ch Limited EDC - 21,Essence /,33 500 km,2021 /,Automatique,1,1,1,1,1,0,1,13 680 €
RENAULT,Koleos,1.3 TCe 160ch Initiale Paris EDC TOIT PANO OUVRANT GTIE 07/25,Essence /,6 500 km,2023 /,Automatique,0,0,1,1,1,1,1,13 680 €
RENAULT,Clio,1.3 TCe 130ch FAP RS Line EDC,Essence /,67 657 km,2020 /,Automatique,1,1,1,1,1,0,1,13 680 €
CITROEN,C4 Cactus,PureTech 110 Shine Edition S&S,Essence /,86 643 km,2016 /,Manuelle,1,0,1,1,0,0,1,13 680 €
PEUGEOT,408,1.2 PureTech 130ch S&S GT EAT8,Essence /,3 215 km,2023 /,Automatique,0,1,1,1,1,1,1,13 680 €
PEUGEOT,308,1.2 PureTech 130ch S&S Allure Pack,Essence /,12 670 km,2023 /,Manuelle,1,1,1,0,1,1,1,13 680 €
MERCEDES,Eqa,250 190ch AMG Line,Electrique /,46 323 km,2021 /,Automatique,0,1,0,1,1,1,1,13 680 €
CITROEN,C4,PureTech 130ch S&S Feel EAT8,Essence /,22 713 km,2021 /,Automatique,1,1,1,1,1,0,1,13 680 €
RENAULT,Trafic Combi,L1 1.6 dCi 95ch Stop&Start Zen 8 places,Diesel /,13 470 km,2018 /,Manuelle,1,0,1,1,0,0,0,13 680 €
PEUGEOT,208,1.2 PureTech 100ch S&S Active Pack,Essence /,8 735 km,2022 /,Manuelle,1,0,1,1,0,0,1,13 680 €
FORD,Fiesta,1.0 EcoBoost 95ch Titanium 5p,Essence /,42 078 km,2020 /,Manuelle,1,1,1,0,1,0,1,13 680 €
CITROEN,C3 Aircross,PureTech 110ch S&S Shine EAT6 E6.d-TEMP 114g,Essence /,61 118 km,2019 /,Automatique,1,0,1,1,1,0,1,15 499 €
PEUGEOT,208,1.2 PureTech 75ch S&S Style,Essence /,10 818 km,2022 /,Manuelle,1,1,1,1,0,0,1,15 499 €
MERCEDES,Classe A,250 Fascination 4Matic 7G-DCT,Essence /,29 728 km,2016 /,Automatique,0,0,1,1,1,1,1,15 499 €
PEUGEOT,208,e-208 136ch GT Line,Electrique /,27 000 km,2021 /,Automatique,0,0,1,1,1,1,1,15 499 €
DS,Ds 4,PureTech 180ch Performance Line + Automatique,Essence /,16 600 km,2022 /,Automatique,1,1,1,1,1,1,1,15 499 €
VOLKSWAGEN,Golf,2.0 TSI 333ch R 20 ans 4Motion DSG7,Essence /,5 000 km,2024 /,Automatique,0,0,1,1,1,1,1,15 499 €
OPEL,Crossland X,1.2 Turbo 110ch Design 120 ans Euro 6d-T,Essence /,85 466 km,2019 /,Manuelle,1,1,1,1,1,0,1,15 499 €
CITROEN,C5 Aircross,BlueHDi 130ch S&S Feel EAT8,Diesel /,9 520 km,2022 /,Automatique,1,1,1,1,1,0,1,15 499 €
MERCEDES,Cla Shooting Brake,180 d 116ch AMG Line 7G-DCT,Diesel /,109 364 km,2019 /,Automatique,0,1,1,1,1,1,1,15 499 €
RENAULT,Captur,1.0 TCe 90ch Techno,Essence /,4 096 km,2023 /,Manuelle,0,1,1,1,1,1,1,15 499 €
RENAULT,Kangoo Van,L1 1.5 Blue dCi 95ch Extra - 22,Diesel /,10 km,2023 /,Manuelle,0,0,1,1,0,1,1,15 499 €
MERCEDES,Glc,220 d 170ch Sportline 4Matic 9G-Tronic Euro6c,Diesel /,93 439 km,2018 /,Automatique,1,1,1,1,1,0,1,15 499 €
PEUGEOT,308,1.2 PureTech 130ch S&S Allure Pack EAT8,Essence /,14 496 km,2023 /,Automatique,1,1,1,0,1,1,1,15 499 €
RENAULT,Arkana,1.6 E-Tech hybride 145ch Evolution -22,Hybride /,5 839 km,2023 /,Automatique,0,1,1,1,1,1,1,15 499 €
RENAULT,Captur,1.0 TCe 90ch Techno,Essence /,9 990 km,2023 /,Manuelle,0,1,1,1,1,1,1,15 499 €
SKODA,Scala,1.5 TSI 150ch Ambition,Essence /,5 000 km,2023 /,Manuelle,1,1,1,1,1,0,1,15 499 €
OPEL,Astra,1.2 Turbo 130ch Elegance 7cv,Essence /,45 896 km,2020 /,Manuelle,1,1,1,1,1,0,0,15 499 €
SEAT,Leon,1.6 TDI 115ch FAP Style,Diesel /,109 537 km,2018 /,Manuelle,1,1,1,1,1,0,1,15 499 €
DACIA,Duster,1.5 Blue dCi 115ch Prestige 4x2 E6U,Diesel /,46 335 km,2020 /,Manuelle,1,0,1,1,1,1,1,15 499 €
RENAULT,Clio,1.3 TCe 130ch FAP RS Line EDC,Essence /,26 120 km,2020 /,Automatique,1,1,1,1,1,0,1,15 499 €
BMW,Serie 2 Active Tourer,225e 245ch xDrive M Sport DKG7,Hybride R /,19 500 km,2023 /,Automatique,0,0,1,1,1,0,1,15 499 €
RENAULT,Captur,1.5 Blue dCi 115ch Intens EDC,Diesel /,89 596 km,2020 /,Automatique,1,1,1,1,1,0,1,15 499 €
CITROEN,C3 Aircross,PureTech 110ch S&S Shine Business E6.d 6cv,Essence /,28 729 km,2020 /,Manuelle,1,0,1,1,1,0,1,15 499 €
PEUGEOT,208,1.2 PureTech 100ch S&S Allure,Essence /,1 520 km,2023 /,Manuelle,1,1,1,1,1,0,1,15 499 €
CITROEN,C4,BlueHDi 110ch S&S Feel,Diesel /,17 978 km,2022 /,Manuelle,1,1,1,1,1,0,1,15 499 €
AUDI,Q2,35 TFSI 150ch S line,Essence /,11 000 km,2023 /,Manuelle,0,0,1,1,1,1,1,15 499 €
DACIA,Sandero,1.0 TCe 110ch Stepway Expression +,Essence /,15 286 km,2023 /,Manuelle,0,1,1,1,1,1,1,15 499 €
DS,Ds 3 Crossback,PureTech 130ch Grand Chic Automatique 7cv,Essence /,29 500 km,2021 /,Automatique,0,0,1,1,1,1,1,15 499 €
RENAULT,Kadjar,1.3 TCe 140ch FAP Techno,Essence /,33 967 km,2022 /,Manuelle,0,1,1,1,1,1,1,15 499 €
VOLVO,V90,T8 Twin Engine 303 + 87ch Inscription Luxe Geartronic,Hybride R /,147 500 km,2019 /,Automatique,0,0,1,1,1,1,1,15 499 €
RENAULT,Captur,1.6 E-Tech hybride 145ch Business -21,Hybride /,22 380 km,2022 /,Automatique,0,1,1,1,1,1,1,20 499 €
RENAULT,Clio,1.0 TCe 100ch Business GPL -21N,Gpl /,16 804 km,2022 /,Manuelle,1,1,1,1,0,0,1,20 499 €
MINI,Cabrio,Cooper 136ch BVA7,Essence /,44 000 km,2018 /,Automatique,1,0,0,1,0,0,1,20 499 €
TOYOTA,Yaris Cross,116h Trail AWD-i MY22,Hybride /,3 991 km,2023 /,Automatique,0,0,1,1,1,1,1,20 499 €
CITROEN,C3 Aircross,BlueHDi 100ch Shine,Diesel /,100 622 km,2018 /,Manuelle,1,0,1,1,1,0,1,20 499 €
PEUGEOT,208,e-208 136ch Roadtrip,Electrique /,46 369 km,2021 /,Automatique,0,0,1,1,1,1,1,20 499 €
PEUGEOT,5008,1.5 BlueHDi 130ch S&S Allure Pack,Diesel /,41 459 km,2022 /,Manuelle,0,1,1,1,1,1,1,20 499 €
CITROEN,C1,VTi 68 Feel 5p,Essence /,44 500 km,2015 /,Manuelle,1,0,0,0,0,0,0,20 499 €
PEUGEOT,2008,1.2 PureTech 130ch E6.c GT Line S&S,Essence /,36 810 km,2019 /,Manuelle,1,1,1,0,1,0,1,20 499 €
PEUGEOT,308 Sw,1.5 BlueHDi 130ch S&S Tech Edition EAT8,Diesel /,91 668 km,2019 /,Automatique,1,0,1,1,1,0,1,20 499 €
KIA,Niro,EV 204ch Premium,Electrique /,9 500 km,2023 /,Automatique,0,1,1,1,1,1,1,20 499 €
SUZUKI,Jimny,1.5 VVT Privilège,Essence /,1 000 km,2024 /,Manuelle,0,0,1,1,0,0,0,20 499 €
FORD,C-Max,1.0 EcoBoost 125ch Stop&Start Titanium Euro6.2,Essence /,99 180 km,2018 /,Manuelle,1,0,1,1,1,0,1,20 499 €
PEUGEOT,2008,1.2 PureTech 130ch S&S Style,Essence /,41 080 km,2022 /,Manuelle,1,1,1,1,1,0,1,20 499 €
PEUGEOT,2008,1.2 PureTech 130ch Crossway S&S,Essence /,97 528 km,2017 /,Manuelle,0,1,1,0,1,1,1,20 499 €
PEUGEOT,208,1.2 PureTech 100ch S&S Style 118g,Essence /,32 716 km,2021 /,Manuelle,1,1,1,1,0,0,1,20 499 €
PEUGEOT,308 Sw,1.5 BlueHDi 130ch S&S Allure Pack EAT8,Diesel /,11 455 km,2023 /,Automatique,1,1,1,0,1,1,1,20 499 €
PEUGEOT,3008,1.2 PureTech 130ch E6.c Active S&S EAT8,Essence /,58 098 km,2019 /,Automatique,1,0,1,1,1,0,1,20 499 €
VOLKSWAGEN,Passat Sw,1.4 TSI 218ch Hybride Rechargeable GTE DSG6 8cv,Hybride R /,5 000 km,2023 /,Automatique,0,0,1,1,1,1,1,20 499 €
RENAULT,Captur,1.0 TCe 90ch Business -21,Essence /,52 473 km,2021 /,Manuelle,1,1,1,1,0,1,1,20 499 €
OPEL,Mokka,1.2 Turbo 130ch Edition,Essence /,11 813 km,2022 /,Manuelle,1,1,1,1,0,0,0,20 499 €
CITROEN,C3,1.2 PureTech 83ch S&S Shine,Essence /,4 000 km,2023 /,Manuelle,0,0,1,1,1,1,1,20 499 €
SUZUKI,S-Cross,1.5 Dualjet Hybrid 102ch Privilège Auto,Hybride /,10 km,2024 /,Automatique,0,1,1,1,1,1,1,20 499 €
RENAULT,Clio,1.0 TCe 90ch Limited -21N,Essence /,10 747 km,2022 /,Manuelle,1,1,1,1,0,0,1,20 499 €
RENAULT,Kadjar,1.5 Blue dCi 115ch Intens EDC,Diesel /,36 721 km,2020 /,Automatique,0,1,1,1,1,1,1,20 499 €
